candidate_id,beta_flex,beta_extend,minimum_warp_derivative,warped_phase_min,warped_phase_max,q_closure_error_rad,dq_closure_error_rad_s,ddq_closure_error_rad_s2,branch_anchor_q_max_error_rad,branch_anchor_dq_max_error_rad_s,branch_anchor_ddq_max_error_rad_s2,peak_abs_knee_dq_deg_s,rms_knee_dq_deg_s,peak_abs_knee_ddq_deg_s2,rms_knee_ddq_deg_s2,peak_abs_knee_jerk_deg_s3,rms_knee_jerk_deg_s3,kinematic_gate_pass
MYOLEG_V3_K0583,0.0275,-0.01,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.356304303139876,11.848102219215532,16.853202118937624,6.2906082042249505,157.96667849559367,24.901442770756933,True
MYOLEG_V3_K0584,0.0275,-0.0075,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.297172258414612,11.845397823969506,16.86687724164785,6.274935123912099,146.64828316784107,23.55664019038836,True
MYOLEG_V3_K0585,0.0275,-0.005,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.31757034209829,11.843097350569572,16.87446243162595,6.271990203037621,116.06324038737841,22.978256847776027,True
MYOLEG_V3_K0586,0.0275,-0.0025,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.315198396421966,11.841194309202994,16.945534181989466,6.293172802952745,128.11485656355535,23.91558446931671,True
MYOLEG_V3_K0587,0.0275,0.0,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.290056421386033,11.8396887551156,17.826758226796514,6.338367961070648,171.58937243907474,26.21523849131112,True
MYOLEG_V3_K0588,0.0275,0.0025,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.314630669960493,11.838588126699882,17.865212079480465,6.313728168558107,141.23249587058237,23.945612591881385,True
MYOLEG_V3_K0589,0.0275,0.005,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.371180414327203,11.837889306458521,17.89797162406506,6.312835425637455,110.64710342409822,23.016423319568563,True
MYOLEG_V3_K0590,0.0275,0.0075,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418255555050578,11.83758537677356,17.924953109095192,6.335894685943415,135.34652626527935,23.600303397260923,True
MYOLEG_V3_K0591,0.0275,0.01,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418600416398924,11.837676127673493,17.94607278312255,6.37318226088815,168.8268843037757,25.041976562560585,True
MYOLEG_V3_K0592,0.0275,0.0125,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.514885086683094,11.838169509318831,18.42832285967733,6.371844486883944,138.34003903761916,23.880386263886727,True
MYOLEG_V3_K0593,0.0275,0.015,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.616864610630216,11.839058991971275,19.1336424547948,6.380753202225994,107.57446725364329,23.195074275790816,True
MYOLEG_V3_K0594,0.0275,0.0175,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.670776504568437,11.840336806955413,19.18761383075747,6.4103198534031725,146.80403839323492,23.833209661336415,True
MYOLEG_V3_K0595,0.0275,0.02,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69770847157522,11.842007460613823,19.236135979165837,6.442934924836366,169.39979209628154,24.722249006388214,True
MYOLEG_V3_K0596,0.0275,0.0225,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.856772910770637,11.844074387569727,19.279124433876387,6.449831248330919,138.62039526569848,23.88831360105594,True
MYOLEG_V3_K0597,0.0275,0.025,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.968470969733104,11.846523062879779,19.316494728764795,6.4732193207182185,129.22125481815627,23.730597497716612,True
MYOLEG_V3_K0598,0.0275,0.0275,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032417606193224,11.849350509580313,19.741422595163087,6.511072012863852,155.56153811782542,24.462945779889967,True
MYOLEG_V3_K0599,0.0275,0.03,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1233380058049,11.852575925481418,20.709464944166353,6.541612032273152,174.05830523484076,24.835094790536456,True
MYOLEG_V3_K0600,0.03,-0.03,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.826181129143148,11.893771128773377,16.449954845526854,6.321960792189787,133.79963387771448,24.394978579490957,True
MYOLEG_V3_K0601,0.03,-0.0275,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.745057055992522,11.887881287473238,16.449954845526854,6.312867825673801,162.80055942219457,24.422700818608913,True
MYOLEG_V3_K0602,0.03,-0.025,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.63648689763539,11.882411419436327,16.449954845526854,6.29410023143573,133.02105938186398,23.616565019195384,True
MYOLEG_V3_K0603,0.03,-0.0225,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.582100930702534,11.877329787184006,16.542566855703566,6.295244990711975,160.99737786428645,24.109854621759787,True
MYOLEG_V3_K0604,0.03,-0.02,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53578196455092,11.872615149258772,16.449954845526854,6.3038102434775185,145.30335060383544,24.721020710584277,True
MYOLEG_V3_K0605,0.03,-0.0175,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.465887304463088,11.868306527601339,16.449954845526854,6.29182307312522,154.01699293376635,23.973454986809443,True
MYOLEG_V3_K0606,0.03,-0.015,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.40450123231412,11.864406667794254,16.449954845526854,6.28050850026635,123.24018981046099,23.2562380657807,True
MYOLEG_V3_K0607,0.03,-0.0125,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.391788849990814,11.86090870150877,16.83351829494726,6.29032682995912,140.82080421526388,23.86611240370629,True
MYOLEG_V3_K0608,0.03,-0.01,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.356304303139876,11.857804585482414,16.853202118937624,6.312288946815952,157.96667849559367,25.05285049443545,True
MYOLEG_V3_K0609,0.03,-0.0075,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.297172258414612,11.855102403547987,16.86687724164785,6.296669832406519,146.64828316784107,23.716634729460925,True
MYOLEG_V3_K0610,0.03,-0.005,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.31757034209829,11.85280381367952,16.87446243162595,6.293735081494334,116.06324038737841,23.142250400374152,True
MYOLEG_V3_K0611,0.03,-0.0025,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.315198396421966,11.850902330996114,16.945534181989466,6.3148447405187005,128.11485656355535,24.073193521846544,True
MYOLEG_V3_K0612,0.03,0.0,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.290056421386033,11.849398010385107,17.826758226796514,6.359885893548678,171.58937243907474,26.35910080005712,True
MYOLEG_V3_K0613,0.03,0.0025,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.314630669960493,11.848298283894914,17.865212079480465,6.33532979058523,141.23249587058237,24.103025292102238,True
MYOLEG_V3_K0614,0.03,0.005,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.371180414327203,11.847600036398626,17.89797162406506,6.334440092085157,110.64710342409822,23.180146855808125,True
MYOLEG_V3_K0615,0.03,0.0075,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418255555050578,11.847296355832034,17.924953109095192,6.357420989709475,135.34652626527935,23.760003919907444,True
MYOLEG_V3_K0616,0.03,0.01,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.418600416398924,11.847387032345937,17.94607278312255,6.3945830434463815,168.8268843037757,25.192539689183487,True
MYOLEG_V3_K0617,0.03,0.0125,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.514885086683094,11.847880009599766,18.42832285967733,6.393249747512286,138.34003903761916,24.038226098106357,True
MYOLEG_V3_K0618,0.03,0.015,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.616864610630216,11.8487687632886,19.1336424547948,6.402128676990947,107.57446725364329,23.3575456007412,True
MYOLEG_V3_K0619,0.03,0.0175,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.670776504568437,11.850045531248005,19.18761383075747,6.4315970638689315,146.80403839323492,23.99135987376437,True
MYOLEG_V3_K0620,0.03,0.02,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69770847157522,11.851714816335278,19.236135979165837,6.464104780610287,169.39979209628154,24.874747471383795,True
MYOLEG_V3_K0621,0.03,0.0225,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.856772910770637,11.85378005063334,19.279124433876387,6.470978542769136,138.62039526569848,24.046101399886968,True
MYOLEG_V3_K0622,0.03,0.025,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.968470969733104,11.856226721425761,19.316494728764795,6.494290457251833,129.22125481815627,23.889427021799534,True
MYOLEG_V3_K0623,0.03,0.0275,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032417606193224,11.859051854570794,19.741422595163087,6.532021044495456,155.56153811782542,24.61705063692822,True
MYOLEG_V3_K0624,0.03,0.03,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1233380058049,11.862274632624615,20.709464944166353,6.562463573218023,174.05830523484076,24.98690455190844,True
