candidate_index,candidate_id,beta_flex,beta_extend,included,inclusion_reason,finite,duration_s,sample_count,hip_min_deg,hip_max_deg,hip_rom_deg,knee_min_deg,knee_max_deg,knee_rom_deg,hip_min_error_deg,hip_max_error_deg,hip_rom_error_deg,knee_min_error_deg,knee_max_error_deg,knee_rom_error_deg,hip_q_max_abs_error_rad,hip_dq_max_abs_error_rad_s,hip_ddq_max_abs_error_rad_s2,max_knee_displacement_deg,rms_knee_displacement_deg,max_knee_displacement_fraction_of_rom,rms_knee_displacement_fraction_of_rom,joint_space_path_length_deg,signed_qspace_area_deg2,flex_coordination_slope,extension_coordination_slope,flex_knee_midpoint_time_s,extension_knee_midpoint_time_s,peak_abs_knee_dq_deg_s,rms_knee_dq_deg_s,peak_abs_knee_ddq_deg_s2,rms_knee_ddq_deg_s2,peak_abs_knee_jerk_deg_s3,rms_knee_jerk_deg_s3,peak_dq_ratio,rms_dq_ratio,peak_ddq_ratio,rms_ddq_ratio,peak_jerk_ratio,minimum_warp_derivative,warped_phase_min,warped_phase_max,q_closure_error_rad,dq_closure_error_rad_s,ddq_closure_error_rad_s2,branch_anchor_q_max_error_rad,branch_anchor_dq_max_error_rad_s,branch_anchor_ddq_max_error_rad_s2,kinematic_gate_pass,exclusion_reason
219,MYOLEG_V3_K0219,-0.01,0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420677493,119.50001357087694,101.17911615019945,0.0,0.0,0.0,9.695710900814447e-10,1.357087694486836e-05,1.3571846508853014e-05,0.0,0.0,0.0,2.7389654979544247,0.7195376973602013,0.027070466412106926,0.007111524801309564,266.5689770011983,639.2188701836798,1.208700914799886,1.2254180902470617,4.598433868962909,19.0186575345024,28.670776504568437,11.693608382100184,19.18761383075747,6.223501385929702,146.80403839323492,23.78078443528942,1.0127530747062652,0.9967147437544639,1.0978330456695415,1.013245811835473,0.942213504848452,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
220,MYOLEG_V3_K0220,-0.01,0.02,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420538994,119.50001548536063,101.17911806482164,0.0,0.0,0.0,1.1080700801358034e-09,1.5485360634670542e-05,1.548646869764525e-05,0.0,0.0,0.0,3.126133388416065,0.8103705230955716,0.030897026251000714,0.008009267748426824,266.49023200998136,625.7952683773126,1.208700914799886,1.2258371351157586,4.598433868962909,19.004662112121984,28.69770847157522,11.695299995682625,19.236135979165837,6.2570903240572,169.39979209628154,24.671712983300264,1.0137044068890424,0.9968589298895952,1.1006092750870942,1.0187144136355195,1.0872369287559855,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
221,MYOLEG_V3_K0221,-0.01,0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420400495,119.5000173938022,101.1791199734017,0.0,0.0,0.0,1.2465690701901622e-09,1.739380219589748e-05,1.739504875786224e-05,0.0,0.0,0.0,3.513433459370134,0.90225826438152,0.03472489249100956,0.008917436915224787,266.4133841887954,612.3636654491272,1.208700914799886,1.2262534430195817,4.598433868962909,18.99084984815852,28.856772910770637,11.697392845846709,19.279124433876387,6.264191249449526,138.62039526569848,23.836009571630864,1.0193231246048293,0.9970373157690304,1.1030688902627892,1.01987051250459,0.8896894792288653,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
222,MYOLEG_V3_K0222,-0.01,0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742026201,119.50001929620531,101.1791218759433,0.0,0.0,0.0,1.3850538493898057e-09,1.929620530916054e-05,1.9297590355904504e-05,0.0,0.0,0.0,3.902294083841028,0.9948873611855739,0.038568182405246156,0.009832933242466098,266.33843485307636,598.9248540475276,1.208700914799886,1.226667019193628,4.598433868962909,18.976893658031347,28.968470969733104,11.699872220290404,19.316494728764795,6.288269813856088,129.22125481815627,23.677945079654148,1.0232686945001872,0.9972486473770824,1.1052070584069253,1.0237907341012489,0.8293641832726357,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
223,MYOLEG_V3_K0223,-0.01,0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420123522,119.50002119257371,101.1791237724502,0.0,0.0,0.0,1.523542181303128e-09,2.119257371191452e-05,2.1194097257648536e-05,0.0,0.0,0.0,4.289672147017967,1.0880471689917828,0.04239681947856823,0.010753674832697797,266.2653831799445,585.4795841889203,1.208700914799886,1.2270778628092935,4.598433868962909,18.962778984041407,29.032417606193224,11.702735098713967,19.741422595163087,6.3272290644825695,155.56153811782542,24.411872968420926,1.0255275155224148,0.997492667275911,1.1295196101328782,1.030133674366158,0.9984206405616615,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
224,MYOLEG_V3_K0224,-0.01,0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089741998503,119.50002308291111,101.17912566292608,0.0,0.0,0.0,1.6620340659301291e-09,2.3082911113192495e-05,2.308457314370571e-05,0.0,0.0,0.0,4.675211981898585,1.181590846744128,0.04620728848902478,0.01167821038765496,266.1942240805251,572.028604488361,1.208700914799886,1.227485975564794,4.598433868962909,18.948749014913556,29.1233380058049,11.706000912398832,20.709464944166353,6.358652125923773,174.05830523484076,24.78478886033559,1.0287391451148529,0.9977710317074617,1.1849068453418639,1.0352496506351327,1.11713606531725,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
225,MYOLEG_V3_K0225,-0.0075,-0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423309514,119.49997604310423,101.17907861979471,0.0,0.0,0.0,1.6624497334305488e-09,2.395689577383564e-05,2.3958558230674498e-05,0.0,0.0,0.0,4.704586410061594,1.171096881287073,0.04649760958710194,0.011574493659697935,268.4563524678913,884.3747009703799,1.208678946200401,1.2169413400568079,4.5911489228326126,19.268770856157552,28.826181129143148,11.74764993160272,15.562447731862543,6.109529926033636,133.79963387771448,23.909577630085447,1.018242514845305,1.001321021594841,0.8904165751010031,0.994690163294999,0.8587490055666653,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
226,MYOLEG_V3_K0226,-0.0075,-0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423170962,119.49997807301177,101.17908064984081,0.0,0.0,0.0,1.523897452671008e-09,2.1926988225118293e-05,2.1928512126123678e-05,0.0,0.0,0.0,4.314234173596276,1.0763184378606636,0.04263957737968015,0.010637754342870993,268.3420416723304,871.2575232805432,1.208678946200401,1.217411322068233,4.5911489228326126,19.256576662939548,28.745057055992522,11.74168679351049,16.045520479803653,6.100120313858008,162.80055942219457,23.937862014610666,1.0153769260984182,1.0008127484030802,0.9180559278016515,0.9931581880391557,1.0448819212560798,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
227,MYOLEG_V3_K0227,-0.0075,-0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423032413,119.49998009682022,101.1790826737878,0.0,0.0,0.0,1.3853487246251461e-09,1.9903179776292745e-05,1.990456513567551e-05,0.0,0.0,0.0,3.9223937054616584,0.9817450175940376,0.038766836288394266,0.009703041365026694,268.22951452549574,858.1167758381298,1.208678946200401,1.217878737732475,4.5911489228326126,19.244230170288734,28.63648689763539,11.736148788788983,16.09718079722128,6.080696126470633,133.02105938186398,23.11482350919303,1.0115418446983726,1.0003407118189445,0.9210117098030558,0.9899957437335978,0.8537519808761325,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
228,MYOLEG_V3_K0228,-0.0075,-0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742289386,119.49998211453203,101.17908469163817,0.0,0.0,0.0,1.2467964438656054e-09,1.788546796888113e-05,1.7886714772430423e-05,0.0,0.0,0.0,3.529714758737285,0.8874673580740637,0.03488580812429997,0.008771251527822264,268.11878533265815,844.9532661451228,1.208678946200401,1.2183435693584845,4.5911489228326126,19.23169443870321,28.582100930702534,11.731003798710951,16.542566855703566,6.081881053769455,160.99737786428645,23.61859463299312,1.0096207402865913,0.9999021741751583,0.9464947916179798,0.9901886612808768,1.0333087926545101,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
229,MYOLEG_V3_K0229,-0.0075,-0.02,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422755316,119.49998412614971,101.1790867033944,0.0,0.0,0.0,1.1082512685334223e-09,1.5873850287562163e-05,1.5874958535277983e-05,0.0,0.0,0.0,3.136880825625255,0.793616235526453,0.031003248157850178,0.007843677353353454,268.0098638693177,831.767848456983,1.208678946200401,1.218805799233494,4.5911489228326126,19.21896131637431,28.53578196455092,11.726230329234165,16.09720206792273,6.0907463618909405,145.30335060383544,24.242148987422638,1.0079845908303746,0.9994953034085899,0.9210129268214491,0.9916320186078366,0.932581833150526,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
230,MYOLEG_V3_K0230,-0.0075,-0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422616778,119.49998613167573,101.17908870905895,0.0,0.0,0.0,9.697131986285967e-10,1.386832427385798e-05,1.3869293994162035e-05,0.0,0.0,0.0,2.7445528219890605,0.7003882266413487,0.027125688527071912,0.006922261700225787,267.9027585050856,818.5613813719851,1.208678946200401,1.2192654079966614,4.5911489228326126,19.20628859453298,28.465887304463088,11.721867900848688,16.087660631715263,6.078339020047049,154.01699293376635,23.479341271846582,1.0055156646086443,0.9991234680821193,0.9204670067261158,0.9896119841642425,0.9885074845804146,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
231,MYOLEG_V3_K0231,-0.0075,-0.015,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422478232,119.49998813111254,101.1790907086343,0.0,0.0,0.0,8.311680232964136e-10,1.1868887455079857e-05,1.1869718633761295e-05,0.0,0.0,0.0,2.3528674993023913,0.6080942139156511,0.02325448081020816,0.006010077164350651,267.7974833740377,805.3346446410465,1.208678946200401,1.2197223808925894,4.5911489228326126,19.19352214062332,28.40450123231412,11.7179193046651,16.223553991640394,6.066626301416095,123.24018981046099,22.746549881850807,1.0033472917603155,0.9987869060984516,0.9282422424864752,0.987705041052628,0.7909766819115921,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
232,MYOLEG_V3_K0232,-0.0075,-0.0125,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.3208974223397,119.4999901244627,101.179092702123,0.0,0.0,0.0,6.926370588189457e-10,9.875537301695658e-06,9.876229938754477e-06,0.0,0.0,0.0,1.9614347030585435,0.5172587690925359,0.01938576892930644,0.005112308331574412,267.69405358073493,792.0884580374193,1.208678946200401,1.2201767039844738,4.5911489228326126,19.180569673744735,28.391788849990814,11.714377596670202,16.83351829494726,6.076790212506863,140.82080421526388,23.369729220117268,1.00289824552389,0.9984850255786633,0.9631417862627658,0.9893598234180456,0.9038120813804248,0.9570690037309799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
233,MYOLEG_V3_K0233,-0.0075,-0.01,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742220117,119.49999211172863,101.17909468952746,0.0,0.0,0.0,5.541060943414777e-10,7.888271369438371e-06,7.888825479085426e-06,0.0,0.0,0.0,1.5698411540892891,0.4288335104639671,0.015515468254658679,0.004238360486859222,267.59247810351235,778.8236458203202,1.208678946200401,1.2206283647556,4.5911489228326126,19.16742190058873,28.356304303139876,11.711234641972213,16.853202118937624,6.099521244098629,157.96667849559367,24.5804442688043,1.0016448060182623,0.998217133138274,0.9642680103275384,0.9930606537273516,1.0138572441441824,0.9656552029847839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
234,MYOLEG_V3_K0234,-0.0075,-0.0075,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742206264,119.49999409291286,101.17909667085021,0.0,0.0,0.0,4.155751298640098e-10,5.907087142986711e-06,5.9075027252220025e-06,0.0,0.0,0.0,1.1777247814558365,0.34470095114105365,0.011640000271239886,0.0034068393804354783,267.49276500117503,765.5410535467241,1.208678946200401,1.2210773497890821,4.5911489228326126,19.154345201844986,28.297172258414612,11.708498633490613,16.86687724164785,6.083355869703332,146.64828316784107,23.21705591684552,0.9995560533784573,0.997983927107805,0.9650504422519711,0.9904287754827643,0.9412138410897228,0.9742414022385879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
235,MYOLEG_V3_K0235,-0.0075,-0.005,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421924116,119.49999606801782,101.1790986460937,0.0,0.0,0.0,2.7705127081389946e-10,3.9319821780736675e-06,3.932259232897195e-06,0.0,0.0,0.0,0.7851695873917066,0.2689404035486912,0.007760195212086137,0.002658062749078291,267.3949308506267,752.2415071974092,1.208678946200401,1.2215236481158758,4.5911489228326126,19.141194018409518,28.31757034209829,11.706171256966046,16.87446243162595,6.080318160684368,116.06324038737841,22.629995054106335,1.0002765857283735,0.9977855511728067,0.9654844343204529,0.989934207272657,0.7449137892006357,0.9742414022385879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
236,MYOLEG_V3_K0236,-0.0075,-0.0025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421785588,119.49999803704607,101.17910061526048,0.0,0.0,0.0,1.3852385905011033e-10,1.962953930956246e-06,1.96309245836801e-06,0.0,0.0,0.0,0.6412022898541068,0.21079538121507305,0.00633729963514512,0.0020833885243430918,267.2989914667852,738.9258425767575,1.208678946200401,1.2219672498733678,4.5911489228326126,19.127861080233778,28.315198396421966,11.704245952245339,16.945534181989466,6.102166152766765,128.11485656355535,23.58116979489215,1.0001928002307485,0.9976214461729944,0.9695508553382437,0.9934912702668989,0.8222631294553465,0.9742414022385879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
237,MYOLEG_V3_K0237,-0.0075,0.0,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6412022898541068,0.18744905815484345,0.00633729963514512,0.0018526459849718788,267.2049551968998,725.5948955757489,1.208678946200401,1.2224081452046176,4.5911489228326126,19.114337507314264,28.290056421386033,11.702722779779107,17.826758226796514,6.148765423894061,171.58937243907474,25.91052136763812,0.999304696885596,0.9974916172609284,1.0199707191921308,1.0010780792633693,1.1012900310514706,0.9742414022385879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
238,MYOLEG_V3_K0238,-0.0075,0.0025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421508548,119.5000019568824,101.17910453537385,0.0,0.0,0.0,1.3851675362275273e-10,1.956882400122595e-06,1.957020913323504e-06,0.0,0.0,0.0,0.6412022898541068,0.21079069080737353,0.00633729963514512,0.0020833421668682776,267.11282702162475,712.2495005713641,1.208678946200401,1.2228463250170662,4.5911489228326126,19.100944809839206,28.314630669960493,11.701609268642901,17.865212079480465,6.123362737466428,141.23249587058237,23.611623213726325,1.0001727461272485,0.9973967061838233,1.0221708838703505,0.9969422778814718,0.906454389056154,0.9742414022385879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
239,MYOLEG_V3_K0239,-0.0075,0.005,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742137003,119.50000390769671,101.17910648632667,0.0,0.0,0.0,2.7703350724550546e-10,3.9076967084383796e-06,3.907973734840198e-06,0.0,0.0,0.0,0.7840425397451867,0.26891110900230764,0.0077490560774447015,0.002657773217488891,267.02261427899543,698.890485884697,1.208678946200401,1.2232817832756753,4.5911489228326126,19.087458454164246,28.371180414327203,11.700902267531125,17.89797162406506,6.122442236504274,110.64710342409822,22.66874788805264,1.0021702827992014,0.9973364443374426,1.0240452446388792,0.9967924114820201,0.7101520929505504,0.9742414022385879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
240,MYOLEG_V3_K0240,-0.0075,0.0075,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742123152,119.50000585244669,101.17910843121517,0.0,0.0,0.0,4.155431554409006e-10,5.852446690823854e-06,5.852862230426581e-06,0.0,0.0,0.0,1.1762909835079256,0.3446241110874159,0.011625829381091888,0.003406079934545175,266.93432061089686,685.5186783228503,1.208678946200401,1.2237145147097868,4.5911489228326126,19.073795922178714,28.418255555050578,11.700594779529512,17.924953109095192,6.146215852011239,135.34652626527935,23.261356556084102,1.003833143011663,0.9973102353337954,1.0255890095983258,1.0006629844683264,0.8686772263027105,0.9742414022385879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
241,MYOLEG_V3_K0241,-0.0075,0.01,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421093008,119.50000779113599,101.17911037004298,0.0,0.0,0.0,5.540563563499745e-10,7.791135985257824e-06,7.79169003806146e-06,0.0,0.0,0.0,1.568271000147206,0.4286876640256154,0.0154999496949752,0.004236919018862026,266.8479419877052,672.1349044905604,1.208678946200401,1.2241445140582863,4.5911489228326126,19.059951729088283,28.418600416398924,11.700686592932952,17.94607278312255,6.184647116743818,168.8268843037757,24.722802805231144,1.003845324732337,0.9973180611280149,1.0267973868496876,1.0069199635575996,1.083559908252735,0.9656552029847839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
242,MYOLEG_V3_K0242,-0.0075,0.0125,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420954502,119.5000097237683,101.17911230281379,0.0,0.0,0.0,6.925624518316909e-10,9.723768300773372e-06,9.724460852567063e-06,0.0,0.0,0.0,1.9596407771927744,0.5170235665173496,0.019368038727910555,0.005109983715431429,266.76347293384043,658.7399861219516,1.208678946200401,1.224571777995766,4.5911489228326126,19.046343441477777,28.514885086683094,11.701185750756888,18.42832285967733,6.183268552568419,138.34003903761916,23.54547167713871,1.0072464393084224,0.9973606072734237,1.0543896698187056,1.006695520066637,0.8878901048577249,0.9570690037309799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
243,MYOLEG_V3_K0243,-0.0075,0.015,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420815992,119.50001165034739,101.1791142295314,0.0,0.0,0.0,8.31072100027086e-10,1.1650347389036142e-05,1.1651178454030742e-05,0.0,0.0,0.0,2.3500058180757577,0.607750430741002,0.02322619748733111,0.006006679395780971,266.68091460187236,645.3347162208381,1.208678946200401,1.2249963042923815,4.5911489228326126,19.032584811943096,28.616864610630216,11.702085645632831,19.1336424547948,6.1924485670747,107.57446725364329,22.85011726547512,1.0108487162268054,0.997437310585299,1.0947450348009313,1.0081901146162755,0.6904313868516242,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
244,MYOLEG_V3_K0244,-0.0075,0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420677493,119.50001357087694,101.17911615019945,0.0,0.0,0.0,9.695710900814447e-10,1.357087694486836e-05,1.3571846508853014e-05,0.0,0.0,0.0,2.7389654979544247,0.6999174714320472,0.027070466412106926,0.006917609008145058,266.6002663141877,631.9198833800677,1.208678946200401,1.2254180902470617,4.5911489228326126,19.0186575345024,28.670776504568437,11.703378415846133,19.18761383075747,6.222909966493417,146.80403839323492,23.497622670128372,1.0127530747062652,0.9975475009636477,1.0978330456695415,1.0131495230697616,0.942213504848452,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
