subject_i,subject_j,all_candidate_kendall_tau_b,all_candidate_rank_inversion_rate,all_candidate_crossover_exists,deterministic_subset_count,subset_kendall_tau_b,subset_rank_inversion_rate,subset_crossover_exists
MYOLEG_VP_013,MYOLEG_VP_025,0.9905720115832691,0.004713994208365435,True,512,0.9900012230919766,0.004999388454011711,True
MYOLEG_VP_013,MYOLEG_VP_026,0.9884086168502652,0.005795691574867423,True,512,0.987509173189824,0.006245413405087996,True
MYOLEG_VP_013,MYOLEG_VP_027,0.9907451527924416,0.004627423603779213,True,512,0.9902917074363993,0.0048541462818003644,True
MYOLEG_VP_013,MYOLEG_VP_029,0.9777056272151797,0.011147186392410136,True,512,0.9782748287671235,0.01086258561643827,True
MYOLEG_VP_013,MYOLEG_VP_030,0.9886684077896282,0.005665796105185916,True,512,0.9877996575342467,0.00610017123287665,True
MYOLEG_VP_013,MYOLEG_VP_031,0.9967113816247688,0.0016443091876156002,True,512,0.9964530332681019,0.001773483365949069,True
MYOLEG_VP_014,MYOLEG_VP_015,0.9854104326030579,0.00729478369847103,True,512,0.9859497309197652,0.007025134540117384,True
MYOLEG_VP_014,MYOLEG_VP_017,0.9960698024503402,0.001965098774829921,True,512,0.995887353228963,0.002056323385518477,True
MYOLEG_VP_014,MYOLEG_VP_018,0.995663197548401,0.0021684012257994767,True,512,0.9954745596868887,0.002262720156555653,True
MYOLEG_VP_014,MYOLEG_VP_019,0.9907161065023444,0.0046419467488277855,True,512,0.9909032534246577,0.004548373287671159,True
MYOLEG_VP_014,MYOLEG_VP_021,0.9937557813392692,0.0031221093303653857,True,512,0.9938692514677105,0.003065374266144727,True
MYOLEG_VP_014,MYOLEG_VP_022,0.9875248701665721,0.006237564916713956,True,512,0.9881360078277888,0.005931996086105618,True
MYOLEG_VP_014,MYOLEG_VP_023,0.9956692542537655,0.002165372873117244,True,512,0.9955051369863015,0.002247431506849251,True
MYOLEG_VP_014,MYOLEG_VP_025,0.9924281831736166,0.0037859084131917076,True,512,0.9921569227005872,0.003921538649706402,True
MYOLEG_VP_014,MYOLEG_VP_026,0.9897189944070787,0.0051405027964606664,True,512,0.9892367906066538,0.005381604696673092,True
MYOLEG_VP_014,MYOLEG_VP_027,0.9926976274367315,0.0036511862816342444,True,512,0.9926308708414875,0.0036845645792562554,True
MYOLEG_VP_014,MYOLEG_VP_029,0.9797420325461595,0.010128983726920227,True,512,0.9807363013698632,0.009631849315068386,True
MYOLEG_VP_014,MYOLEG_VP_030,0.987893638643075,0.0060531806784625,True,512,0.9873257093933466,0.006337145303326686,True
