Frame,Nose_X,Nose_Y,Nose_Z,LEye_X,LEye_Y,LEye_Z,REye_X,REye_Y,REye_Z,LEar_X,LEar_Y,LEar_Z,REar_X,REar_Y,REar_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,RElbow_X,RElbow_Y,RElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RWrist_X,RWrist_Y,RWrist_Z,LHip_X,LHip_Y,LHip_Z,RHip_X,RHip_Y,RHip_Z,LKnee_X,LKnee_Y,LKnee_Z,RKnee_X,RKnee_Y,RKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,RAnkle_X,RAnkle_Y,RAnkle_Z
46,-45.30,1659.23,274.04,-5.26,1658.20,271.45,-85.31,1698.28,293.27,63.31,1621.04,219.02,-123.06,1706.16,270.13,188.27,1449.39,141.57,-175.09,1613.19,221.26,327.31,1270.21,14.44,-336.30,1711.78,452.73,298.46,1070.51,-95.95,-443.43,1817.06,712.42,139.98,1098.62,-16.89,-66.83,1080.73,23.07,173.50,827.52,-149.36,-126.40,735.58,-125.70,197.31,594.88,-270.59,-98.29,467.05,-250.82
47,-43.14,1655.81,271.67,-5.43,1656.70,270.39,-79.77,1692.39,290.42,60.30,1622.55,219.16,-117.50,1699.71,268.57,188.11,1447.88,141.25,-175.30,1611.16,218.66,327.24,1268.82,14.06,-336.81,1720.97,447.36,297.18,1069.63,-96.95,-445.93,1835.26,702.37,139.92,1100.37,-18.07,-66.91,1081.91,20.98,173.64,827.43,-149.73,-125.86,733.49,-126.67,196.33,595.32,-270.58,-97.63,465.34,-250.52
48,-41.34,1654.24,271.07,-5.52,1656.99,271.73,-74.24,1687.80,289.51,54.95,1627.99,221.64,-111.02,1694.35,267.21,187.35,1448.14,141.19,-178.89,1613.95,215.92,328.01,1269.80,14.66,-338.62,1730.18,444.15,294.90,1072.28,-98.43,-449.54,1852.26,694.74,136.79,1101.74,-18.27,-68.14,1082.04,18.34,172.76,826.50,-149.18,-125.39,729.01,-127.60,195.83,592.94,-270.62,-97.27,463.87,-250.53
49,-39.77,1654.29,271.00,-4.89,1657.07,273.41,-73.24,1689.08,289.77,51.46,1630.77,224.95,-108.29,1693.29,267.07,187.23,1447.74,142.16,-181.17,1617.78,213.30,329.13,1271.04,14.73,-339.80,1736.49,439.88,293.08,1074.12,-98.51,-453.29,1867.31,684.84,134.84,1102.08,-20.31,-70.62,1083.36,15.35,172.78,827.46,-150.47,-125.96,730.66,-128.41,195.46,590.33,-270.74,-100.97,466.33,-249.23
50,-44.31,1655.99,271.96,-9.97,1659.18,275.13,-79.00,1691.61,291.19,50.75,1631.49,227.71,-112.34,1695.72,266.66,187.07,1447.58,143.04,-180.35,1619.89,207.95,330.17,1273.26,13.67,-340.56,1743.46,434.99,291.61,1076.87,-99.66,-456.55,1883.72,673.47,132.61,1103.06,-22.67,-74.10,1083.85,12.33,173.33,828.01,-150.40,-125.38,730.53,-128.75,193.65,590.46,-270.85,-102.64,466.82,-248.19
51,-47.19,1656.55,271.83,-12.41,1659.78,275.12,-81.99,1692.34,291.17,47.89,1633.78,228.81,-114.07,1696.40,266.07,185.84,1448.80,143.96,-180.83,1620.91,205.78,331.52,1275.32,16.36,-341.99,1749.43,427.79,289.40,1081.51,-100.11,-459.88,1899.48,659.28,132.18,1104.03,-23.80,-77.33,1084.32,10.08,172.72,828.19,-151.37,-125.29,730.54,-128.85,191.76,591.11,-270.19,-105.55,468.63,-246.66
52,-46.44,1653.91,271.80,-11.19,1657.12,275.00,-79.60,1688.65,290.66,52.03,1628.96,228.16,-111.97,1696.28,266.49,186.58,1448.40,141.50,-177.87,1620.99,202.56,333.60,1274.07,16.63,-343.40,1757.60,420.29,285.28,1082.95,-101.85,-463.30,1915.30,645.58,130.12,1104.65,-22.42,-79.89,1085.47,10.82,171.28,829.57,-150.84,-125.31,732.13,-128.28,192.59,591.44,-270.57,-106.99,466.86,-243.70
53,-46.73,1653.50,270.44,-11.41,1656.82,274.01,-79.19,1687.62,288.08,52.20,1628.85,226.57,-111.57,1697.51,263.78,186.27,1449.03,139.76,-175.12,1621.78,198.82,333.79,1273.38,17.34,-343.77,1765.15,408.52,285.26,1082.70,-101.76,-465.54,1934.76,623.94,129.25,1102.83,-21.76,-81.63,1085.84,9.79,171.70,831.08,-149.94,-125.09,731.89,-130.05,192.15,595.93,-271.29,-107.40,464.32,-241.33
54,-49.13,1654.41,266.69,-14.11,1657.57,271.60,-80.09,1686.48,283.91,51.24,1628.18,224.41,-110.22,1696.53,260.90,189.12,1446.72,137.18,-172.18,1620.19,197.14,336.59,1271.36,14.29,-343.50,1774.64,398.55,283.89,1082.84,-106.47,-467.18,1956.08,602.96,130.63,1100.05,-21.88,-81.58,1083.73,9.66,172.01,830.98,-150.60,-124.25,730.65,-132.04,192.81,593.97,-272.14,-105.84,461.41,-241.58
55,-51.28,1658.05,263.74,-16.92,1661.39,269.72,-82.88,1689.45,280.72,46.35,1632.01,223.14,-109.58,1695.78,258.71,191.04,1444.88,134.27,-171.04,1616.02,195.27,335.57,1266.22,12.65,-341.78,1784.54,386.67,283.61,1081.46,-114.10,-466.95,1972.25,584.40,130.74,1098.99,-21.35,-82.62,1082.83,12.22,172.01,833.50,-150.13,-125.48,732.85,-133.81,194.28,595.69,-272.74,-105.85,463.35,-243.31
56,-52.40,1660.65,262.14,-17.62,1663.79,269.27,-85.45,1693.76,279.08,45.43,1633.31,223.22,-111.74,1700.61,257.81,190.15,1444.00,132.45,-169.48,1611.42,192.97,333.50,1263.07,12.79,-337.97,1782.78,374.87,282.57,1080.49,-117.48,-463.46,1977.82,565.16,130.44,1096.67,-20.73,-83.06,1083.39,14.92,170.67,835.62,-149.29,-126.01,736.04,-133.18,193.21,598.74,-271.89,-106.09,465.34,-243.62
57,-53.91,1663.56,259.55,-18.50,1666.31,267.30,-86.76,1696.75,276.68,45.52,1634.00,221.77,-112.03,1703.16,256.17,189.67,1443.24,130.92,-165.06,1606.80,192.24,331.19,1260.06,12.52,-332.59,1781.11,363.18,281.07,1080.38,-122.03,-458.20,1981.05,548.24,131.82,1095.26,-19.51,-79.92,1083.22,19.00,170.26,837.20,-148.41,-125.07,738.27,-131.49,192.31,601.37,-271.27,-105.61,466.86,-243.87
58,-55.64,1664.46,258.22,-19.16,1665.74,266.62,-87.87,1696.64,275.39,46.38,1632.64,220.63,-111.56,1703.99,254.67,192.32,1440.34,129.10,-159.19,1604.14,194.03,331.27,1255.62,10.05,-325.60,1779.65,345.96,277.99,1076.42,-123.92,-452.37,1983.36,526.05,133.78,1093.54,-17.92,-76.12,1084.27,23.97,169.98,837.69,-148.23,-124.97,738.71,-127.10,192.06,604.82,-271.35,-107.05,470.25,-243.91
59,-56.56,1665.01,257.13,-18.67,1663.81,265.94,-88.47,1695.49,274.86,48.67,1631.34,218.89,-111.74,1705.14,253.02,188.96,1440.99,130.13,-157.01,1606.22,195.32,328.82,1257.25,10.64,-322.01,1782.48,335.08,282.60,1075.07,-121.93,-449.34,1990.22,510.10,134.06,1093.51,-16.36,-75.04,1087.77,26.68,170.62,837.75,-148.56,-125.23,741.55,-126.36,193.56,606.13,-271.84,-106.74,471.40,-244.04
60,-63.20,1668.37,256.90,-25.78,1667.04,266.33,-95.41,1698.30,275.01,41.92,1637.59,220.08,-115.17,1708.30,252.01,182.99,1444.84,130.97,-160.10,1609.46,194.16,324.17,1260.94,13.30,-321.15,1786.12,329.12,285.70,1078.21,-120.98,-449.76,1997.03,499.34,133.03,1093.61,-13.80,-75.38,1090.98,28.99,170.03,839.21,-147.54,-125.23,743.61,-125.34,192.65,610.01,-271.57,-107.46,473.61,-244.15
61,-60.97,1665.73,257.30,-22.66,1663.08,265.96,-93.43,1694.58,275.18,45.79,1635.89,217.64,-115.27,1709.32,250.55,178.96,1446.76,132.46,-159.36,1609.49,193.87,318.45,1261.68,14.63,-319.97,1789.15,323.59,290.39,1075.89,-118.02,-449.67,2003.62,488.46,132.88,1093.04,-13.44,-75.74,1091.43,29.82,168.40,836.79,-145.84,-125.97,743.16,-125.47,190.11,613.60,-269.10,-108.34,474.34,-242.85
62,-62.10,1665.86,257.54,-23.05,1662.06,266.23,-94.30,1693.96,275.68,45.24,1635.28,216.85,-114.25,1708.95,250.13,177.89,1446.78,133.06,-158.20,1610.39,195.06,317.58,1261.96,15.03,-318.21,1789.17,315.38,292.21,1075.38,-117.05,-448.22,2007.51,474.83,132.81,1094.03,-11.71,-74.97,1095.08,32.23,167.57,836.96,-145.50,-126.94,749.15,-125.44,188.38,615.00,-267.13,-108.60,475.78,-242.89
63,-62.68,1664.70,257.87,-23.49,1660.54,266.69,-94.65,1692.20,276.41,42.16,1636.89,217.33,-113.81,1708.47,249.60,176.50,1447.42,134.20,-158.82,1611.78,196.27,316.95,1263.57,15.57,-316.48,1788.11,306.40,294.02,1076.15,-115.75,-445.33,2010.06,461.76,133.87,1094.45,-10.73,-73.49,1097.24,34.55,168.05,837.30,-145.49,-127.20,752.48,-125.54,187.29,615.97,-265.93,-108.58,476.50,-243.16
64,-62.92,1664.57,257.37,-23.85,1659.35,266.11,-94.04,1690.38,275.71,39.24,1639.51,216.29,-112.29,1708.00,248.11,177.40,1446.00,133.56,-159.36,1611.81,196.11,316.52,1261.43,14.49,-317.25,1789.48,301.49,294.23,1073.48,-116.20,-444.79,2016.55,450.39,134.44,1092.42,-10.22,-73.49,1097.31,35.55,168.88,836.96,-145.33,-127.23,747.70,-125.90,186.65,614.35,-264.05,-109.01,476.93,-242.60
65,-61.28,1663.35,257.48,-21.88,1657.91,265.58,-92.81,1688.82,275.46,42.53,1636.06,215.09,-112.97,1708.26,247.57,176.86,1446.37,133.69,-158.85,1611.92,197.57,315.51,1261.19,15.01,-320.45,1791.80,293.10,295.51,1073.03,-115.73,-434.18,2008.81,430.35,133.71,1090.45,-9.71,-73.84,1096.38,35.79,170.73,838.60,-146.13,-126.99,747.30,-126.69,186.63,614.31,-263.13,-109.70,477.57,-241.67
66,-62.02,1663.05,258.48,-22.67,1658.24,266.17,-93.14,1688.00,276.16,40.59,1636.67,215.65,-112.24,1706.55,247.56,176.80,1446.11,134.46,-158.44,1611.51,200.17,315.65,1261.58,14.99,-323.17,1794.48,283.76,295.40,1072.99,-115.09,-425.25,2004.49,412.78,133.62,1089.34,-8.54,-73.51,1096.50,37.07,170.29,837.73,-146.02,-126.44,746.72,-126.51,185.21,611.80,-261.10,-109.79,476.79,-240.62
67,-61.00,1663.50,258.41,-21.34,1658.83,265.56,-92.59,1688.21,275.92,43.02,1635.20,214.83,-112.63,1707.20,247.43,177.70,1445.60,133.59,-158.22,1612.00,200.93,314.96,1259.60,14.59,-325.34,1796.96,274.83,295.43,1070.92,-115.50,-422.61,2009.06,403.78,133.60,1088.13,-7.93,-73.51,1094.54,37.44,170.04,837.28,-146.28,-125.23,743.16,-127.11,185.79,612.06,-261.22,-108.93,476.53,-241.29
68,-62.41,1665.91,256.81,-22.89,1661.27,264.06,-93.03,1689.86,274.08,38.83,1637.99,214.55,-111.12,1705.44,246.86,177.67,1446.23,133.38,-159.72,1611.92,200.91,315.07,1260.10,14.72,-327.14,1799.78,266.32,295.55,1071.17,-114.99,-416.98,2006.47,390.18,133.78,1086.89,-8.01,-73.29,1092.50,37.82,169.64,836.90,-146.21,-124.99,740.72,-127.42,185.60,612.91,-261.07,-109.54,478.87,-242.09
69,-60.75,1665.36,255.94,-21.83,1661.26,262.92,-90.97,1689.20,273.26,38.39,1638.30,213.83,-109.24,1703.94,246.53,178.95,1446.00,133.10,-159.23,1610.97,201.12,315.70,1259.60,14.12,-327.70,1800.63,258.11,294.78,1070.08,-114.50,-411.29,2002.80,379.15,133.46,1086.05,-7.69,-73.35,1091.14,37.88,168.79,836.29,-145.65,-124.61,739.67,-127.09,184.85,613.68,-260.77,-110.11,480.68,-242.46
70,-59.26,1662.93,256.17,-20.66,1660.52,262.46,-89.07,1685.67,273.17,38.43,1637.47,213.20,-107.39,1699.78,246.52,179.63,1445.46,134.64,-158.91,1608.36,202.10,316.50,1259.96,14.41,-326.46,1801.38,249.75,295.96,1068.89,-111.96,-408.43,2000.57,374.05,133.51,1086.49,-7.30,-72.84,1092.55,38.39,169.36,836.82,-145.72,-125.59,744.40,-125.51,184.06,615.25,-260.68,-110.84,481.71,-242.13
71,-60.07,1662.14,256.79,-21.47,1660.66,262.36,-89.32,1684.31,273.32,37.78,1637.57,213.09,-106.20,1698.13,246.60,181.82,1444.82,134.54,-159.07,1610.35,202.75,317.67,1259.30,13.18,-323.57,1806.88,246.52,294.08,1068.55,-113.15,-409.22,2011.21,377.49,133.79,1085.36,-7.69,-72.13,1089.92,38.03,170.11,837.52,-147.31,-124.47,742.17,-126.36,186.63,616.08,-263.40,-109.58,480.04,-242.80
72,-62.61,1664.30,257.16,-24.53,1663.66,262.51,-90.65,1685.71,273.04,32.32,1642.69,213.07,-103.86,1697.64,245.92,183.59,1443.01,133.11,-159.95,1612.08,203.35,318.71,1257.35,11.15,-325.69,1808.84,240.97,293.21,1066.61,-114.82,-411.06,2015.91,373.46,133.96,1085.17,-8.37,-72.17,1090.50,38.22,170.34,837.41,-147.39,-123.89,741.95,-128.16,186.96,614.42,-263.29,-109.24,480.13,-243.73
73,-61.69,1663.65,257.18,-23.37,1662.32,262.07,-89.51,1685.27,272.72,35.35,1639.32,212.36,-104.72,1698.76,245.73,184.13,1442.00,132.61,-159.16,1612.51,203.18,319.56,1256.53,10.72,-327.02,1808.40,235.58,292.01,1066.68,-116.16,-411.13,2017.74,370.49,134.40,1084.45,-8.80,-72.12,1089.89,38.04,169.59,836.50,-146.95,-123.34,739.39,-128.13,186.59,614.39,-262.91,-109.54,480.88,-243.92
74,-63.01,1665.83,256.22,-24.65,1664.26,261.15,-89.25,1685.09,271.71,33.53,1641.97,212.23,-103.65,1697.03,245.77,184.52,1441.64,132.69,-159.06,1610.67,203.76,319.90,1256.27,10.58,-328.15,1806.31,230.85,291.35,1066.18,-115.71,-408.88,2013.50,367.95,134.15,1084.08,-8.94,-72.14,1089.01,38.36,169.30,835.86,-146.75,-124.66,742.18,-126.46,185.99,615.56,-262.56,-109.68,480.44,-243.28
75,-63.29,1666.78,255.53,-25.25,1665.42,260.56,-88.94,1685.02,271.12,32.29,1643.73,212.14,-102.58,1695.57,246.05,184.33,1441.60,133.00,-159.38,1609.17,204.18,319.29,1256.07,10.68,-329.31,1804.60,227.24,292.18,1065.26,-114.84,-405.79,2009.91,364.83,133.86,1083.90,-9.30,-72.12,1087.94,38.33,169.69,835.59,-146.69,-125.27,743.79,-125.40,185.65,616.57,-262.52,-109.43,479.56,-243.10
76,-64.47,1666.60,256.64,-26.35,1665.95,261.35,-89.71,1686.21,272.50,32.36,1643.67,212.61,-103.07,1697.57,246.66,184.09,1442.15,132.57,-160.29,1611.21,204.31,318.94,1256.18,10.80,-329.62,1807.46,224.64,292.42,1065.55,-115.12,-404.09,2011.96,362.78,133.01,1083.50,-8.77,-72.69,1087.29,38.05,169.65,835.51,-145.70,-124.10,740.03,-126.01,185.68,614.96,-262.71,-109.18,479.55,-243.66
77,-66.68,1669.19,256.43,-28.89,1669.45,261.12,-91.18,1689.07,272.49,28.53,1647.11,212.65,-101.40,1697.92,246.99,184.28,1441.92,131.76,-161.71,1613.35,204.75,319.15,1255.64,10.48,-331.00,1809.69,224.56,291.99,1065.15,-115.53,-403.05,2011.20,363.16,132.79,1083.18,-8.78,-73.01,1087.14,37.88,169.42,834.36,-146.71,-123.72,738.08,-127.20,186.13,612.72,-263.00,-107.60,477.08,-243.97
78,-66.20,1668.93,257.40,-28.55,1669.85,261.61,-90.97,1689.00,273.41,30.21,1644.90,213.07,-102.32,1696.36,248.04,183.95,1442.75,133.16,-161.13,1611.33,206.12,319.47,1257.28,11.35,-324.44,1812.44,228.22,292.75,1066.61,-114.47,-403.10,2008.46,367.11,132.45,1084.69,-8.00,-73.29,1088.89,38.29,169.33,835.66,-146.25,-125.33,743.41,-125.70,184.96,614.18,-261.95,-109.21,479.34,-243.36
79,-67.40,1669.65,257.28,-29.70,1670.15,261.64,-92.61,1689.84,273.34,28.85,1645.35,213.69,-102.06,1694.98,248.01,183.77,1442.41,132.94,-161.79,1611.05,205.64,318.93,1256.41,11.55,-327.81,1808.90,235.47,292.22,1066.99,-116.13,-406.28,2003.91,369.23,132.66,1084.94,-7.35,-72.98,1088.53,38.33,169.70,836.60,-146.79,-124.07,741.01,-127.58,185.53,613.02,-262.28,-108.39,478.33,-243.75
80,-67.00,1669.74,258.24,-28.89,1669.24,262.91,-93.60,1690.82,274.59,32.74,1642.42,214.31,-104.96,1697.63,248.41,183.99,1442.07,132.58,-161.09,1611.36,205.81,319.48,1256.40,11.05,-325.96,1808.53,245.12,291.32,1066.59,-115.76,-405.55,2001.06,376.24,133.05,1085.54,-7.55,-73.31,1089.69,38.47,169.32,836.37,-147.08,-123.82,739.77,-126.48,185.42,609.85,-261.76,-108.07,476.45,-242.68
81,-67.92,1670.87,258.87,-29.11,1669.34,263.84,-94.69,1691.92,275.47,33.58,1641.80,215.22,-106.42,1698.91,249.02,183.06,1442.52,132.17,-160.27,1611.56,206.32,318.85,1256.74,11.15,-324.41,1807.55,253.70,292.07,1066.30,-115.02,-412.03,2004.66,387.50,133.04,1086.00,-7.84,-73.35,1090.53,38.38,169.37,836.53,-146.93,-124.28,738.89,-126.27,185.90,607.42,-261.87,-107.55,474.89,-242.06
82,-67.79,1669.48,259.35,-29.25,1667.78,265.00,-94.58,1691.02,275.83,30.19,1643.20,216.26,-105.09,1697.53,248.76,181.27,1443.51,133.99,-161.97,1611.42,206.35,318.14,1258.88,12.42,-326.79,1804.94,261.00,293.60,1068.42,-114.17,-418.57,2004.92,396.84,133.32,1086.23,-7.79,-73.46,1091.03,38.34,169.65,836.16,-146.67,-125.90,740.87,-125.56,185.30,606.40,-260.58,-108.58,475.71,-241.17
83,-68.86,1670.41,258.15,-30.09,1667.66,265.00,-95.68,1692.12,275.31,29.52,1645.13,216.82,-105.30,1698.70,248.37,179.42,1444.58,133.64,-162.06,1611.53,205.37,317.79,1260.48,12.98,-328.19,1801.30,268.52,293.41,1070.07,-113.70,-427.02,2011.69,414.29,134.38,1086.98,-9.02,-71.64,1090.88,38.22,169.63,835.61,-146.77,-125.87,742.76,-125.90,185.72,609.31,-261.67,-109.45,478.53,-242.90
84,-66.93,1668.70,258.62,-27.72,1665.73,266.50,-95.58,1692.59,275.98,34.00,1643.83,218.48,-108.55,1703.49,248.92,176.63,1446.87,134.13,-162.54,1613.57,201.70,317.26,1263.78,14.54,-331.53,1797.09,274.91,294.20,1074.83,-114.55,-437.51,2012.60,438.16,134.05,1088.66,-10.45,-73.37,1093.92,35.25,169.60,836.61,-146.48,-125.95,744.15,-126.92,186.43,609.01,-263.24,-109.71,478.50,-243.36
85,-62.06,1663.58,259.21,-23.30,1661.20,268.21,-92.42,1689.70,277.17,39.98,1638.82,219.41,-111.18,1704.45,251.02,175.72,1448.70,135.29,-162.29,1610.32,200.60,317.13,1265.64,16.58,-330.47,1786.27,292.02,292.04,1078.51,-114.78,-443.31,1997.05,473.23,134.68,1089.67,-12.73,-75.19,1092.24,31.67,170.15,837.65,-146.52,-127.61,746.47,-125.84,187.71,613.66,-265.30,-110.93,480.20,-243.27
86,-58.90,1665.55,260.42,-21.53,1664.88,267.40,-91.15,1695.65,277.20,42.42,1639.02,219.54,-111.82,1706.59,253.17,180.37,1448.21,132.81,-162.65,1611.68,195.71,323.59,1265.77,15.32,-328.10,1783.25,299.57,289.76,1078.78,-114.27,-443.87,1985.55,488.45,134.13,1092.29,-15.49,-76.58,1089.37,25.50,169.83,837.18,-148.01,-126.69,744.39,-129.10,190.08,607.11,-268.16,-108.77,476.32,-244.51
87,-61.58,1669.77,262.17,-26.60,1671.55,268.39,-91.35,1699.59,278.62,41.76,1640.86,220.34,-112.71,1707.85,255.83,183.12,1448.56,132.57,-164.79,1613.69,193.26,328.26,1266.74,16.47,-327.50,1780.55,308.52,287.95,1081.20,-113.32,-444.98,1974.50,504.94,132.79,1094.29,-18.59,-77.55,1087.16,19.93,171.54,837.08,-148.71,-125.70,742.62,-131.31,190.73,603.93,-269.83,-107.75,473.10,-245.07
88,-53.11,1661.60,264.82,-16.91,1662.91,270.52,-82.96,1692.39,281.56,49.26,1632.74,223.99,-110.27,1702.39,259.38,184.43,1448.48,135.37,-167.11,1618.16,195.50,331.59,1269.82,16.95,-329.76,1776.41,325.76,286.05,1082.57,-108.60,-447.01,1962.23,530.02,131.98,1098.48,-20.73,-79.03,1087.66,15.27,171.05,835.17,-148.67,-125.84,740.74,-129.72,190.75,599.64,-269.84,-108.73,471.01,-243.08
89,-51.59,1660.22,267.76,-16.43,1662.58,272.48,-85.34,1694.76,286.05,48.01,1631.74,227.39,-113.36,1701.21,262.03,183.92,1448.91,138.48,-174.53,1622.37,198.34,331.24,1272.48,16.96,-333.34,1769.77,342.06,287.44,1083.63,-106.80,-448.44,1949.67,552.74,131.87,1100.05,-23.30,-80.22,1087.54,11.84,171.47,832.92,-150.10,-125.76,736.63,-130.38,191.42,595.52,-269.92,-107.90,467.97,-242.70
90,-48.77,1656.33,270.23,-16.00,1660.89,274.40,-80.76,1690.66,288.84,42.95,1635.37,228.29,-109.00,1696.47,263.09,186.64,1447.03,138.63,-177.29,1621.43,203.93,331.52,1270.28,14.68,-334.25,1760.11,366.92,288.60,1077.60,-103.36,-447.76,1929.53,586.94,132.74,1101.62,-23.85,-77.65,1086.95,12.29,171.85,831.18,-150.88,-126.06,735.01,-129.82,193.19,594.11,-270.55,-104.59,464.73,-244.68
91,-48.41,1656.38,270.26,-15.37,1661.27,272.87,-81.55,1691.63,288.84,43.90,1635.17,225.18,-106.25,1691.37,263.72,187.32,1447.29,138.97,-177.53,1618.78,208.50,330.39,1269.76,14.01,-334.43,1747.55,388.33,292.97,1073.88,-100.57,-444.49,1902.76,620.26,134.45,1102.82,-23.50,-74.07,1085.01,13.31,173.06,831.01,-150.53,-125.98,734.49,-129.63,193.80,596.63,-270.99,-101.91,464.03,-246.08
92,-46.79,1656.05,272.29,-12.20,1659.98,273.57,-81.29,1692.64,290.36,50.93,1630.30,223.29,-107.46,1692.12,264.63,187.06,1447.89,140.61,-175.49,1616.72,211.98,329.44,1271.22,13.67,-333.96,1729.81,406.66,296.75,1072.88,-98.10,-439.53,1869.09,650.49,134.50,1101.30,-20.92,-72.49,1082.84,16.30,173.63,829.65,-150.54,-126.18,733.14,-128.40,194.08,594.33,-270.96,-100.01,462.22,-246.15
93,-42.97,1654.20,273.91,-7.04,1657.09,274.45,-79.80,1692.82,291.72,56.15,1626.57,222.26,-108.66,1693.05,265.38,187.09,1448.00,141.98,-174.04,1614.82,215.52,329.12,1271.61,14.25,-334.23,1714.92,423.50,296.77,1074.23,-99.31,-435.12,1837.54,678.03,136.23,1099.97,-18.44,-70.23,1080.90,19.85,174.46,828.84,-150.84,-125.50,732.07,-128.30,195.36,593.25,-270.70,-99.01,460.71,-246.13
94,-36.76,1651.08,275.37,1.61,1652.11,274.51,-76.56,1692.56,293.53,64.24,1621.25,221.39,-109.86,1695.98,267.36,185.51,1450.89,142.30,-170.68,1612.39,217.90,326.11,1272.95,15.15,-331.59,1692.87,436.21,298.67,1075.09,-98.87,-426.15,1792.10,703.07,136.42,1099.18,-17.44,-69.73,1079.86,21.37,174.05,829.94,-149.43,-124.76,733.21,-127.97,194.79,593.36,-270.10,-100.68,466.36,-248.01
95,-35.46,1651.43,276.16,3.48,1652.01,274.05,-77.85,1694.60,294.69,67.24,1619.67,220.52,-113.16,1699.58,268.10,183.80,1452.09,143.48,-170.07,1612.64,218.31,324.04,1273.22,17.22,-330.64,1674.57,442.03,297.67,1076.97,-99.79,-420.30,1750.40,718.09,136.27,1098.50,-14.94,-69.01,1081.15,22.92,173.32,828.18,-149.06,-124.78,736.04,-126.55,196.89,592.58,-270.80,-100.52,467.77,-249.39
96,-34.63,1653.53,276.79,5.27,1653.09,273.60,-78.38,1698.00,295.47,68.30,1619.54,220.66,-115.48,1703.21,269.25,182.90,1453.08,143.06,-169.21,1610.51,219.60,323.31,1273.31,18.29,-325.25,1654.52,445.54,293.81,1079.29,-101.65,-413.63,1718.15,725.08,136.98,1098.10,-14.43,-68.02,1081.85,24.48,171.82,830.25,-148.80,-124.98,737.38,-126.31,196.77,596.40,-270.40,-99.71,468.29,-250.16
97,-33.57,1655.07,277.17,6.93,1654.12,273.03,-77.73,1700.54,296.27,70.29,1619.02,220.14,-117.11,1707.61,270.11,183.25,1453.91,141.97,-168.59,1611.16,218.68,322.93,1272.69,18.50,-320.50,1636.95,445.05,293.42,1080.07,-103.68,-406.62,1688.07,727.84,137.02,1096.74,-14.05,-67.91,1081.52,25.13,170.94,828.84,-149.24,-124.58,736.66,-126.87,196.52,596.49,-270.22,-98.83,466.76,-249.84
98,-32.27,1653.53,276.13,8.36,1652.19,271.99,-79.05,1701.58,296.25,70.60,1618.67,220.63,-121.30,1714.23,270.80,181.01,1455.84,140.30,-169.78,1612.29,216.97,321.17,1273.03,19.74,-316.28,1619.18,441.86,294.53,1080.80,-103.70,-398.94,1660.59,727.26,135.91,1093.75,-11.87,-69.31,1080.68,24.94,169.65,830.03,-147.84,-124.75,737.10,-127.04,194.29,597.97,-268.44,-101.13,468.55,-247.94
99,-33.38,1653.98,275.84,7.53,1652.71,271.42,-80.02,1702.27,296.41,69.41,1619.57,220.70,-125.86,1719.06,271.67,179.73,1457.02,139.32,-172.35,1613.68,215.53,319.96,1272.91,20.84,-318.34,1604.65,441.57,291.91,1082.90,-105.68,-395.20,1625.40,730.81,136.02,1092.74,-11.82,-71.26,1082.04,24.73,169.90,831.46,-147.30,-125.86,737.59,-127.44,193.54,598.92,-268.21,-102.84,468.36,-246.74
100,-31.57,1652.78,276.52,8.67,1651.83,271.25,-78.73,1701.72,296.84,68.91,1619.36,221.46,-128.07,1721.76,272.55,177.63,1458.56,139.45,-175.76,1616.17,211.92,318.25,1274.48,21.38,-317.24,1584.17,436.03,293.09,1087.11,-109.62,-387.12,1596.06,727.53,134.86,1091.42,-10.08,-73.43,1081.84,24.02,169.91,830.19,-146.12,-125.31,737.89,-127.85,191.66,598.96,-267.07,-103.07,467.30,-245.74
101,-31.42,1652.16,276.91,8.41,1652.93,270.71,-78.93,1701.78,297.36,67.31,1620.70,221.61,-129.54,1720.85,274.02,174.90,1459.93,139.64,-178.70,1615.81,210.41,316.77,1275.85,23.06,-317.38,1571.66,431.24,290.36,1090.07,-109.93,-383.27,1581.57,723.75,133.60,1089.42,-8.84,-72.91,1082.27,25.46,169.43,829.68,-144.76,-126.65,743.21,-124.75,189.06,601.38,-266.68,-107.62,473.55,-245.32
102,-30.52,1650.07,278.58,8.97,1651.26,272.43,-78.02,1700.14,299.19,66.66,1620.64,223.52,-129.59,1720.63,275.70,173.98,1459.25,139.93,-181.04,1615.90,208.65,316.87,1275.72,23.73,-317.84,1559.51,428.51,287.63,1091.94,-111.43,-379.66,1567.82,721.95,132.66,1087.95,-8.24,-72.81,1081.12,26.59,169.21,832.03,-143.87,-126.25,743.39,-125.13,188.44,604.73,-267.52,-107.29,471.57,-244.70
103,-26.23,1646.56,279.22,12.39,1648.23,273.11,-74.14,1697.27,299.55,68.56,1619.14,224.03,-127.82,1719.94,277.06,176.52,1456.89,139.56,-181.20,1615.73,206.33,317.41,1273.18,21.25,-319.39,1544.27,422.31,285.91,1090.74,-115.23,-376.02,1545.71,716.92,132.68,1087.08,-8.35,-73.08,1080.41,26.51,168.77,831.84,-143.41,-125.82,742.07,-126.15,186.86,605.16,-267.46,-108.12,471.24,-244.12
