case_id,subject_id,scenario_name,iteration,decision_state,trajectory_id,axis_direction,coordinate,direction,hip_delta,knee_delta,phase_delta,predicted_cumulative_delta_J,calibrated_uncertainty,meaningful_improvement_component,decision_evidence_margin,truth_cumulative_delta_J_posthoc,magnitude_gate_pass,direction_gate_pass,all_nondecision_gates_available,authorized,authorized_prediction_rank,selected,truth_direction_supports_improvement,truth_meaningful_improvement,domain_coverage,model_supported,decision_guard_status,truth_used_for_authorization,truth_attached_posthoc_only
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,2,EXPLOIT,asym_h-1.250_k+0.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,0.0,0.0,0.00302305072554,0.00400496043747,-0.00802305072554,-0.00702801116301,0.00302305072554,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,2,EXPLOIT,asym_h+1.250_k+0.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,0.0,0.0,-0.00292928632202,0.00400496043747,-0.00207071367798,-0.00107567411545,-0.00292928632202,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,2,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-1.25,0.0,-0.00792307022394,0.00400496043747,0.00292307022394,0.00391810978647,-0.00792307022393,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,2,EXPLOIT,asym_h+0.000_k+1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,1.25,0.0,0.00807317799038,0.00400496043747,-0.0130731779904,-0.0120781384279,0.00807317799038,False,False,False,False,,False,False,False,80.0498753117207,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,2,EXPLOIT,asym_h+0.000_k+0.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,0.0,-0.0125,0.000114696549908,0.00400496043747,-0.00511469654991,-0.00411965698738,0.000114696549908,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,2,EXPLOIT,asym_h+0.000_k+0.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,0.0,0.0125,-8.49073909256e-05,0.00400496043747,-0.00491509260907,-0.00392005304654,-8.49073909257e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,3,EXPLOIT,asym_h-1.250_k-1.250_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-1.25,0.0,0.00296237676973,0.00400496043747,-0.00796237676973,-0.0069673372072,0.00296237676973,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,3,EXPLOIT,asym_h+1.250_k-1.250_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-1.25,0.0,-0.00286864554668,0.00400496043747,-0.00213135445332,-0.00113631489079,-0.00286864554668,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,3,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-2.5,0.0,-0.00777219873791,0.00400496043747,0.00277219873791,0.00376723830044,-0.00777219873791,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,3,EXPLOIT,asym_h+0.000_k+0.000_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,0.0,0.0,0.00792307022394,0.00400496043747,-0.0129230702239,-0.0119280306614,0.00792307022393,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,3,EXPLOIT,asym_h+0.000_k-1.250_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-1.25,-0.0125,9.9370395776e-05,0.00400496043747,-0.00509937039578,-0.00410433083325,9.9370395776e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,3,EXPLOIT,asym_h+0.000_k-1.250_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-1.25,0.0125,-6.85032451625e-05,0.00400496043747,-0.00493149675484,-0.00393645719231,-6.85032451625e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,4,EXPLOIT,asym_h-1.250_k-2.500_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-2.5,0.0,0.00290305950454,0.00400496043747,-0.00790305950454,-0.00690801994201,0.00290305950453,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,4,EXPLOIT,asym_h+1.250_k-2.500_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-2.5,0.0,-0.0028093687883,0.00400496043747,-0.0021906312117,-0.00119559164917,-0.0028093687883,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,4,EXPLOIT,asym_h+0.000_k-3.750_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-3.75,0.0,-0.00762266258614,0.00400496043747,0.00262266258614,0.00361770214867,-0.00762266258614,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,4,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-1.25,0.0,0.00777219873791,0.00400496043747,-0.0127721987379,-0.0117771591754,0.00777219873791,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,4,EXPLOIT,asym_h+0.000_k-2.500_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-2.5,-0.0125,8.35721487529e-05,0.00400496043747,-0.00508357214875,-0.00408853258622,8.35721487527e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,4,EXPLOIT,asym_h+0.000_k-2.500_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-2.5,0.0125,-5.26464270071e-05,0.00400496043747,-0.00494735357299,-0.00395231401046,-5.26464270072e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,5,EXPLOIT,asym_h-1.250_k-3.750_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-3.75,0.0,0.00284514710251,0.00400496043747,-0.00784514710251,-0.00685010753998,0.00284514710251,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,5,EXPLOIT,asym_h+1.250_k-3.750_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-3.75,0.0,-0.00275151595898,0.00400496043747,-0.00224848404102,-0.00125344447849,-0.00275151595898,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-5.0,0.0,-0.00747405372625,0.00400496043747,0.00247405372625,0.00346909328878,-0.00747405372625,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,5,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-2.5,0.0,0.00762266258614,0.00400496043747,-0.0126226625861,-0.0116276230236,0.00762266258614,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,5,EXPLOIT,asym_h+0.000_k-3.750_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-3.75,-0.0125,6.78129260413e-05,0.00400496043747,-0.00506781292604,-0.00407277336351,6.78129260411e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,5,EXPLOIT,asym_h+0.000_k-3.750_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-3.75,0.0125,-3.68459015254e-05,0.00400496043747,-0.00496315409847,-0.00396811453594,-3.68459015256e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,6,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.0027886926374,0.00400496043747,-0.0077886926374,-0.00679365307487,0.0027886926374,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,6,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00269513761493,0.00400496043747,-0.00230486238507,-0.00130982282254,-0.00269513761493,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,6,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00747405372625,0.00400496043747,-0.0124740537262,-0.0114790141637,0.00747405372625,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,6,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,5.21027957219e-05,0.00400496043747,-0.00505210279572,-0.00405706323319,5.21027957221e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,6,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-2.11117418583e-05,0.00400496043747,-0.00497888825814,-0.00398384869561,-2.11117418583e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,7,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.0027886926374,0.00400496043747,-0.0077886926374,-0.00679365307487,0.0027886926374,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,7,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00269513761493,0.00400496043747,-0.00230486238507,-0.00130982282254,-0.00269513761493,False,False,False,False,,False,True,False,82.7930174563591,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,7,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00747405372625,0.00400496043747,-0.0124740537262,-0.0114790141637,0.00747405372625,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,7,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,5.21027957219e-05,0.00400496043747,-0.00505210279572,-0.00405706323319,5.21027957221e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,7,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-2.11117418583e-05,0.00400496043747,-0.00497888825814,-0.00398384869561,-2.11117418583e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,8,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.0027886926374,0.00400496043747,-0.0077886926374,-0.00679365307487,0.0027886926374,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,8,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00269513761493,0.00400496043747,-0.00230486238507,-0.00130982282254,-0.00269513761493,False,False,False,False,,False,True,False,84.03990024937656,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,8,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00747405372625,0.00400496043747,-0.0124740537262,-0.0114790141637,0.00747405372625,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,8,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,5.21027957219e-05,0.00400496043747,-0.00505210279572,-0.00405706323319,5.21027957221e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,8,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-2.11117418583e-05,0.00400496043747,-0.00497888825814,-0.00398384869561,-2.11117418583e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,9,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.0027886926374,0.00400496043747,-0.0077886926374,-0.00679365307487,0.0027886926374,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,9,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00269513761493,0.00400496043747,-0.00230486238507,-0.00130982282254,-0.00269513761493,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,9,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00747405372625,0.00400496043747,-0.0124740537262,-0.0114790141637,0.00747405372625,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,9,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,5.21027957219e-05,0.00400496043747,-0.00505210279572,-0.00405706323319,5.21027957221e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,9,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-2.11117418583e-05,0.00400496043747,-0.00497888825814,-0.00398384869561,-2.11117418583e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,10,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.0027886926374,0.00400496043747,-0.0077886926374,-0.00679365307487,0.0027886926374,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,10,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00269513761493,0.00400496043747,-0.00230486238507,-0.00130982282254,-0.00269513761493,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,10,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00747405372625,0.00400496043747,-0.0124740537262,-0.0114790141637,0.00747405372625,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,10,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,5.21027957219e-05,0.00400496043747,-0.00505210279572,-0.00405706323319,5.21027957221e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,10,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-2.11117418583e-05,0.00400496043747,-0.00497888825814,-0.00398384869561,-2.11117418583e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,11,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.0027886926374,0.00400496043747,-0.0077886926374,-0.00679365307487,0.0027886926374,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,11,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00269513761493,0.00400496043747,-0.00230486238507,-0.00130982282254,-0.00269513761493,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,11,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00747405372625,0.00400496043747,-0.0124740537262,-0.0114790141637,0.00747405372625,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,11,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,5.21027957219e-05,0.00400496043747,-0.00505210279572,-0.00405706323319,5.21027957221e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,11,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-2.11117418583e-05,0.00400496043747,-0.00497888825814,-0.00398384869561,-2.11117418583e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,12,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.0027886926374,0.00400496043747,-0.0077886926374,-0.00679365307487,0.0027886926374,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,12,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00269513761493,0.00400496043747,-0.00230486238507,-0.00130982282254,-0.00269513761493,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,12,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00747405372625,0.00400496043747,-0.0124740537262,-0.0114790141637,0.00747405372625,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,12,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,5.21027957219e-05,0.00400496043747,-0.00505210279572,-0.00405706323319,5.21027957221e-05,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,12,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-2.11117418583e-05,0.00400496043747,-0.00497888825814,-0.00398384869561,-2.11117418583e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,13,FINAL_STOP_DECISION,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.0027886926374,0.00400496043747,-0.0077886926374,-0.00679365307487,0.0027886926374,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
