hip_target_deg,direction,time_s,desired_knee_deg,actual_knee_deg,source_equality_max_abs_residual,source_equality_max_abs_force,auxiliary_joint_positions_json,finite,warning_count
30.0,ASCENDING_100_TO_125,0.68,100.0708080740352,100.08753745765333,0.000273215167133644,192.95804382450643,"[0.006456895305637397,0.0014042659205709778,0.004378446251847994,0.262438357139137,-0.029839207031436242,-0.014939071832539742,-1.4327926593649407]",True,0
30.0,ASCENDING_100_TO_125,0.7000000000000001,100.076998355,100.0937174844285,0.00027327409227667285,193.00460902011312,"[0.006457059653380885,0.0014042807751612708,0.004374611148083316,0.26243919386000425,-0.029835954310194982,-0.014942371946028817,-1.4328968208294979]",True,0
30.0,ASCENDING_100_TO_125,0.72,100.0835245416448,100.10023247196752,0.00027333644130408605,193.05370591087546,"[0.006457232890022964,0.0014042964233721175,0.004370569020728906,0.26244007498251903,-0.02983252470554816,-0.014945850420369992,-1.4330066306958487]",True,0
30.0,ASCENDING_100_TO_125,0.74,100.0903938849936,100.10708963669414,0.0002734022954208569,193.10539025997943,"[0.006457415203091965,0.0014043128834009676,0.004366315527240729,0.26244100133136367,-0.029828914349367023,-0.014949511027434905,-1.433122210986285]",True,0
30.0,ASCENDING_100_TO_125,0.76,100.0976135128064,100.11429607220968,0.0002734717346663078,193.1597170252513,"[0.006457606776423229,0.0014043301733552413,0.004361846412439052,0.2624419737022717,-0.029825119433490727,-0.014953357466886526,-1.4332436816848442]",True,0
30.0,ASCENDING_100_TO_125,0.78,100.1051904301552,100.1218587498642,0.0002735448379267806,193.21674036816364,"[0.006457807790158694,0.0014043483112606877,0.004357157508592677,0.2624429928616518,-0.029821136209247617,-0.014957393366231817,-1.4333711607482351]",True,0
30.0,ASCENDING_100_TO_125,0.8,100.11313152,100.12978451932743,0.0002736216829485501,193.2765136626807,"[0.006458018420746576,0.0014043673150697178,0.004352244735503168,0.26244405954621647,-0.029816960986978242,-0.01496162228087564,-1.4335047641167689]",True,0
30.0,ASCENDING_100_TO_125,0.8200000000000001,100.1214435437648,100.13808010916017,0.00027370234635041776,193.33908950412834,"[0.006458238840941159,0.001404387202669722,0.004347104100588761,0.2624451744626146,-0.029812590135559997,-0.014966047694176034,-1.4336446057252998]",True,0
30.0,ASCENDING_100_TO_125,0.84,100.1301331419136,100.14675212738538,0.0002737869036365456,193.404519717982,"[0.006458469219802727,0.001404407991891346,0.004341731698967586,0.26244633828706987,-0.02980802008193408,-0.01497067301750116,-1.4337907975141662]",True,0
30.0,ASCENDING_100_TO_125,0.86,100.1392068345264,100.15580706205947,0.0002738754292089078,193.4728553688142,"[0.006458709722697632,0.0014044297005167317,0.004336123713539885,0.2624475516650245,-0.02980324731063495,-0.014975501590288248,-1.4339434494401364]",True,0
30.0,ASCENDING_100_TO_125,0.88,100.1486710218752,100.16525128184333,0.0002739679963802387,193.54414676893603,"[0.006458960511298553,0.0014044523462877119,0.0043302764150687945,0.2624488152107905,-0.029798268363322073,-0.014980536680104763,-1.4341026694873569]",True,0
30.0,ASCENDING_100_TO_125,0.9,100.158531985,100.17509103657383,0.0002740646773865159,193.6184434872729,"[0.006459221743584916,0.001404475946913947,0.004324186162259511,0.2624501295072077,-0.029793079838314723,-0.014985781482712072,-1.4342685636783057]",True,0
30.0,ASCENDING_100_TO_125,0.92,100.1687958862848,100.18533245783482,0.00027416554339964455,193.69579435804346,"[0.006459493573843547,0.0014045005200810105,0.0043178494018364,0.2624514951053089,-0.02978767839012986,-0.014991239122131883,-1.4344412360847416]",True,0
30.0,ASCENDING_100_TO_125,0.9400000000000001,100.1794687700336,100.19598155952849,0.0002742706645399544,193.77624748944285,"[0.006459776152669522,0.0014045260834584042,0.0043112626686177685,0.26245291252399383,-0.029782060729023327,-0.014996912650715644,-1.4346207888386628]",True,0
30.0,ASCENDING_100_TO_125,0.96,100.1905565630464,100.20704423844658,0.00027438010988855774,193.85985027233696,"[0.00646006962696726,0.0014045526547075112,0.00430442258558813,0.26245438224971246,-0.02977622362053456,-0.01500280504921712,-1.43480732214326]",True,0
30.0,ASCENDING_100_TO_125,0.98,100.2020650751952,100.21852627484186,0.00027449394749997844,193.94664938878722,"[0.006460374139951873,0.0014045802514894659,0.004297325863967476,0.2624559047361563,-0.029770163885034843,-0.015008919226868497,-1.4350009342838699]",True,0
30.0,ASCENDING_100_TO_125,1.0,100.214,100.23043333299918,0.0002746122444144093,194.03669082070016,"[0.006460689831150783,0.00140460889147295,0.004289969303277572,0.26245748040396166,-0.029763878397279776,-0.015015258021460049,-1.435201721638933]",True,0
30.0,ASCENDING_100_TO_125,1.02,100.2263669152048,100.24277096180687,0.0002747350666700253,194.1300198582213,"[0.006461016836405611,0.0014046385923418931,0.004282349791404709,0.26245910964041963,-0.029757364085965615,-0.015021824199423762,-1.4354097786909474]",True,0
30.0,ASCENDING_100_TO_125,1.04,100.2391712833536,100.25554459532813,0.00027486247931525487,194.22668110826444,"[0.0064613552878743695,0.0014046693718030947,0.0042744643046588975,0.26246079279920115,-0.02975061793329,-0.015028620455921016,-1.4356251980374222]",True,0
30.0,ASCENDING_100_TO_125,1.06,100.2524184523664,100.26875955337238,0.0002749945464209161,194.326718502866,"[0.006461705314033952,0.0014047012475937443,0.004266309907829182,0.2624625302000899,-0.02974363697451713,-0.01503564941493448,-1.4358480704018306]",True,0
30.0,ASCENDING_100_TO_125,1.08,100.2661136561152,100.28242104206667,0.00027513133109210997,194.43017530750987,"[0.006462067039682959,0.001404734237488849,0.0042578837542348695,0.26246432212872917,-0.02973641829754772,-0.015042913629364555,-1.4360784846445602]",True,0
30.0,ASCENDING_100_TO_125,1.1,100.280262015,100.29653415442709,0.00027527289548052655,194.53709412938989,"[0.006462440585944844,0.0014047683593085484,0.004249183085772457,0.2624661688363788,-0.029728959042493487,-0.015050415581130334,-1.4363165277738643]",True,0
30.0,ASCENDING_100_TO_125,1.12,100.2948685365248,100.31110387093017,0.00027541930079606064,194.64751692565355,"[0.006462826070271412,0.0014048036309253272,0.004240205232958045,0.26246807053968657,-0.029721256401256967,-0.015058157681275539,-1.4365622849568043]",True,0
30.0,ASCENDING_100_TO_125,1.1400000000000001,100.3099381158736,100.32613506008435,0.0002755706073188022,194.7614850114416,"[0.006463223606446668,0.0014048400702711106,0.004230947614965005,0.26247002742047065,-0.029713307617116148,-0.015066142270079262,-1.4368158395301986]",True,0
30.0,ASCENDING_100_TO_125,1.16,100.3254755364864,100.34163247900152,0.0002757268744106832,194.87903906809396,"[0.006463633304591042,0.0014048776953442558,0.0042214077396568106,0.2624720396255171,-0.029705109984314523,-0.015074371617171988,-1.4370772730115637]",True,0
30.0,ASCENDING_100_TO_125,1.18,100.3414854706352,100.3576007739686,0.0002758881605270068,195.00021915095667,"[0.0064640552711659836,0.0014049165242164103,0.004211583203614728,0.2624741072663889,-0.0296966608476567,-0.015082847921656841,-1.4373466651100486]",True,0
30.0,ASCENDING_100_TO_125,1.2,100.35797248,100.37404448101898,0.00027605452322800733,195.12506469748908,"[0.0064644896089789475,0.00140495657503926,0.004201471692160316,0.26247623041925106,-0.029687957602109308,-0.015091573312236201,-1.4376240937373748]",True,0
30.0,ASCENDING_100_TO_125,1.22,100.3749410162448,100.39096802650424,0.0002762260191902406,195.25361453491956,"[0.006464936417188772,0.0014049978660511352,0.004191070979372389,0.26247840912470805,-0.029678997692407724,-0.015100549847344128,-1.4379096350187655]",True,0
30.0,ASCENDING_100_TO_125,1.24,100.3923954215936,100.40837572766567,0.0002764027042179741,195.38590688817095,"[0.006465395791311484,0.001405040415583506,0.004180378928098485,0.2624806433876575,-0.02966977861266854,-0.015109779515284229,-1.4382033633038753]",True,0
30.0,ASCENDING_100_TO_125,1.26,100.4103399294064,100.42627179320596,0.0002765846332542371,195.5219793874402,"[0.006465867823226483,0.0014050842420673306,0.004169393489960531,0.26248293317715693,-0.02966029790600811,-0.01511926423437355,-1.4385053511777146]",True,0
30.0,ASCENDING_100_TO_125,1.28,100.4287786647552,100.44466032386094,0.00027677186039194376,195.66186907585163,"[0.006466352601183188,0.0014051293640392729,0.004158112705354621,0.26248527842630753,-0.029650553164166853,-0.015129005853092441,-1.438815669471567]",True,0
30.0,ASCENDING_100_TO_125,1.3,100.447715645,100.46354531297128,0.0002769644388848497,195.80561241691515,"[0.006466850209808081,0.0014051758001477808,0.004146534703444696,0.2624876790321519,-0.029640542027139997,-0.015139006150240364,-1.4391343872739064]",True,0
30.0,ASCENDING_100_TO_125,1.32,100.4671547803648,100.48293064705433,0.00027716242115831055,195.9532453020367,"[0.006467360730112222,0.001405223569159024,0.0041346577021500845,0.26249013485558736,-0.02963026218281437,-0.015149266835098029,-1.4394615719413089]",True,0
30.0,ASCENDING_100_TO_125,1.34,100.4870998745136,100.50282010637572,0.00027736585882017287,196.10480305785288,"[0.006467884239499176,0.0014052726899626855,0.004122480008126674,0.2624926457212965,-0.029619711366611436,-0.015159789547595809,-1.4397972891093562]",True,0
30.0,ASCENDING_100_TO_125,1.36,100.5075546251264,100.5232173655214,0.0002775748026711336,196.26032045341887,"[0.006468420811773413,0.0014053231815776075,0.004110000016741573,0.26249521141769205,-0.029608887361137013,-0.015170575858488574,-1.4401416027035383]",True,0
30.0,ASCENDING_100_TO_125,1.3800000000000001,100.5285226244752,100.54412599396954,0.0002777893027153498,196.4198317074794,"[0.006468970517149184,0.00140537506315729,0.0040972162120412655,0.2624978316968792,-0.029597787995837222,-0.015181627269536903,-1.440494574950149]",True,0
30.0,ASCENDING_100_TO_125,1.4000000000000001,100.55000736,100.56554945666227,0.0002780094081707256,196.58337049548055,"[0.006469533422259813,0.0014054283539952322,0.004084127166712889,0.26250050627463356,-0.029586411146661107,-0.01519294521369508,-1.4408562663871733]",True,0
30.0,ASCENDING_100_TO_125,1.42,100.5720122148848,100.58749111457776,0.0002782351674792266,196.75096995665064,"[0.006470109590167493,0.0014054830735301246,0.004070731542038757,0.2625032348303961,-0.0295747547357298,-0.01520453105530564,-1.4412267358751774]",True,0
30.0,ASCENDING_100_TO_125,1.44,100.5945404686336,100.60995422530225,0.00027846662831683064,196.92266270080893,"[0.006470699080373558,0.0014055392413508821,0.004057028087843856,0.26250601700728504,-0.02956281673101247,-0.015216386090300701,-1.4416060406081794]",True,0
30.0,ASCENDING_100_TO_125,1.46,100.6175952976464,100.63294194360195,0.00027870383760348477,197.09848081522733,"[0.006471301948829219,0.001405596877201518,0.004043015642436198,0.262508852412124,-0.029550595146009034,-0.015228511546410127,-1.4419942361245264]",True,0
30.0,ASCENDING_100_TO_125,1.48,100.6411797757952,100.6564573219953,0.00027894684151307317,197.27845587136906,"[0.006471918247946791,0.0014056560009858615,0.004028693132540034,0.2625117406154875,-0.029538088039439445,-0.015240908583376601,-1.4423913763177558]",True,0
30.0,ASCENDING_100_TO_125,1.5,100.665296875,100.68050331132498,0.00027919568548282966,197.46261893144998,"[0.006472548026611409,0.0014057166327721086,0.0040140595732216025,0.2625146811517631,-0.029525293514940074,-0.015253578293177741,-1.442797513447459]",True,0
30.0,ASCENDING_100_TO_125,1.52,100.6899494658048,100.70508276133008,0.0002794504142231008,197.6510005550424,"[0.006473191330193234,0.0014057787927972056,0.003999114067807485,0.2625176735192313,-0.0295122097207668,-0.015266521700255045,-1.443212698150127]",True,0
30.0,ASCENDING_100_TO_125,1.54,100.7151403179536,100.73019842121826,0.00027971107172685555,197.84363080546248,"[0.006473848200560145,0.001405842501471076,0.003983855807795363,0.26252071718016257,-0.029498834849504902,-0.01527973976175017,-1.4436369794499972]",True,0
30.0,ASCENDING_100_TO_125,1.56,100.7408721009664,100.75585294023819,0.0002799777012786539,198.0405392561063,"[0.006474518676090942,0.0014059077793806682,0.0039682840727571006,0.2625238115609311,-0.02948516713778616,-0.015293233367748217,-1.44407040476989]",True,0
30.0,ASCENDING_100_TO_125,1.58,100.7671473847152,100.78204886825165,0.00028025034546394836,198.24175499677392,"[0.00647520279168904,0.001405974647293841,0.003952398230234003,0.26252695605214654,-0.02947120486601273,-0.015307003341528238,-1.4445130199420342]",True,0
30.0,ASCENDING_100_TO_125,1.6,100.79396864,100.8087886563059,0.00028052904617811847,198.44730663968107,"[0.0064759005787966666,0.0014060431261630722,0.003936197735624147,0.2625301500088026,-0.029456946358087887,-0.015321050439820934,-1.4449648692188883]",True,0
30.0,ASCENDING_100_TO_125,1.62,100.8213382391248,100.83607465720611,0.0002808138446352901,198.65722232563138,"[0.006476612065409565,0.0014061132371289936,0.003919682132061642,0.2625333927504431,-0.029442389981153814,-0.01533537535307375,-1.4454259952839528]",True,0
30.0,ASCENDING_100_TO_125,1.6400000000000001,100.8492584564736,100.86390912608776,0.00028110478137709227,198.87152972989,"[0.006477337276092193,0.0014061850015237626,0.003902851050287856,0.2625366835613463,-0.029427534145336408,-0.01534997870572319,-1.4458964392625688]",True,0
30.0,ASCENDING_100_TO_125,1.6600000000000001,100.8777314690864,100.89229422098911,0.0002814018962810569,199.09025606811142,"[0.006478076231993443,0.0014062584408742378,0.0038857042085142807,0.262540021690725,-0.029412377303497054,-0.015364861056474468,-1.4463762407327136]",True,0
30.0,ASCENDING_100_TO_125,1.68,100.9067593572352,100.92123200342371,0.00028170522856926436,199.31342810199487,"[0.006478828950862855,0.0014063335769049915,0.0038682414122770724,0.2625434063529453,-0.029396917950991207,-0.015380022898588636,-1.4468654377357804]",True,0
30.0,ASCENDING_100_TO_125,1.7,100.936344105,100.9507244389529,0.00028201481681665655,199.5410721450326,"[0.006479595447067352,0.0014064104315411395,0.0038504625542830845,0.2625468367277618,-0.02938115462543394,-0.015395464660176975,-1.4473640667873522]",True,0
30.0,ASCENDING_100_TO_125,1.72,100.9664876008448,100.98077339775853,0.00028233069895902685,199.7732140680287,"[0.006480375731608462,0.0014064890269109857,0.003832367614247328,0.26255031196057055,-0.029365085906472584,-0.01541118670450298,-1.4478721628879625]",True,0
30.0,ASCENDING_100_TO_125,1.74,100.9971916381936,101.01138065521548,0.00028265291230104503,200.00987930453167,"[0.006481169812140074,0.001406569385348493,0.0038139566587217454,0.2625538311626794,-0.029348710415566154,-0.01542718933029167,-1.4483897595338462]",True,0
30.0,ASCENDING_100_TO_125,1.76,101.0284579160064,101.0425478924645,0.00028298149352415716,200.25109285629134,"[0.006481977692986674,0.0014066515293955646,0.003795229840915126,0.26255739341159445,-0.02933202681577156,-0.015443472772046354,-1.4489168887276773]",True,0
30.0,ASCENDING_100_TO_125,1.78,101.0602880393552,101.07427669698471,0.00028331647869441964,200.49687929837404,"[0.006482799375162114,0.0014067354818041381,0.0037761874005040894,0.26256099775132463,-0.029315033811536745,-0.015460037200372945,-1.4494535809892954]",True,0
30.0,ASCENDING_100_TO_125,1.8,101.09268352,101.10656856316666,0.00028365790326993073,200.74726278442233,"[0.006483634856388865,0.001406821265538103,0.0037568296634350033,0.26256464319270256,-0.0292977301485005,-0.015476882722311722,-1.4499998653664203]",True,0
30.0,ASCENDING_100_TO_125,1.82,101.1256457769648,101.13942489288493,0.0002840058021083766,201.00226705173037,"[0.006484484131117781,0.001406908903775026,0.0037371570417168024,0.26256832871372227,-0.02928011461329921,-0.015494009381676561,-1.4505557694453506]",True,0
30.0,ASCENDING_100_TO_125,1.84,101.1591761371136,101.17284699607123,0.0002843602094741403,201.26191542609675,"[0.006485347190548385,0.001406998419907687,0.003717170033204434,0.2625720532598935,-0.02926218603338016,-0.015511417159401665,-1.451121319361653]",True,0
30.0,ASCENDING_100_TO_125,1.86,101.1932758357264,101.20683609128697,0.00028472115904562903,201.52623082680793,"[0.006486224022649625,0.0014070898375454267,0.003696869221373001,0.26257581574461303,-0.029243943276821553,-0.015529105973895771,-1.4516965398108328]",True,0
30.0,ASCENDING_100_TO_125,1.8800000000000001,101.2279460170752,101.24139330629666,0.0002850886839221821,201.79523577133648,"[0.006487114612181148,0.001407183180515311,0.0036762552750822662,0.2625796150495518,-0.029225385252158884,-0.015547075681403873,-1.4522814540589928]",True,0
30.0,ASCENDING_100_TO_125,1.9000000000000001,101.263187735,101.27651967864062,0.0002854628166309957,202.06895237997514,"[0.00648801894071507,0.0014072784728630953,0.0036553289483316105,0.2625834500250586,-0.029206510908218155,-0.015565326076376371,-1.4528760839534742]",True,0
30.0,ASCENDING_100_TO_125,1.92,101.2990019534848,101.31221615620812,0.0002858435891338017,202.34740238046393,"[0.0064889369866582315,0.001407375738853999,0.003634091080005186,0.262587319490579,-0.029187319233955303,-0.01558385689184577,-1.4534804499334844]",True,0
30.0,ASCENDING_100_TO_125,1.94,101.3353895472336,101.34848359781051,0.0002862310328333867,202.63060711239993,"[0.00648986872527496,0.0014074750029732846,0.0036125425936072075,0.26259122223509196,-0.02916780925830217,-0.015602667799810727,-1.4540945710407012]",True,0
30.0,ASCENDING_100_TO_125,1.96,101.3723513022464,101.38532277375437,0.00028662517858008343,202.91858753162128,"[0.006490814128710306,0.0014075762899266563,0.0035906844969872125,0.26259515701755953,-0.029147980050018566,-0.015621758411627612,-1.45471846492987]",True,0
30.0,ASCENDING_100_TO_125,1.98,101.4098879163952,101.4227343664147,0.00028702605667794284,203.21136421447585,"[0.00649177316601377,0.0014076796246404461,0.0035685178820551795,0.26259912256739404,-0.029127830717550752,-0.015641128278409487,-1.4553521478793743]",True,0
30.0,ASCENDING_100_TO_125,2.0,101.448,101.46071897080822,0.00028743369689102766,203.50895736193803,"[0.0064927458031635195,0.0014077850322616158,0.003546043924486402,0.26260311758493976,-0.029107360408895788,-0.015660776891432387,-1.4559956348017904]",True,0
30.0,ASCENDING_100_TO_125,2.02,101.4866880764048,101.49927709516658,0.0002878481284492862,203.81138680375363,"[0.006493732003091057,0.0014078925381575593,0.0035232638834160257,0.26260714074196984,-0.02908656831147224,-0.01568070368254918,-1.456648939254422]",True,0
30.0,ASCENDING_100_TO_125,2.04,101.5259525825536,101.53840916150978,0.00028826938005448513,204.11867200227465,"[0.006494731725706411,0.0014080021679157043,0.0035001791011229754,0.2626111906821972,-0.029065453651996503,-0.015700908024610532,-1.4573120734498144]",True,0
30.0,ASCENDING_100_TO_125,2.06,101.5657938695664,101.57811550621952,0.00028869747988578137,204.43083205647983,"[0.006495744927923743,0.0014081139473429217,0.003476791002703291,0.26261526602180046,-0.029044015696365267,-0.015721389231893375,-1.4579850482662495]",True,0
30.0,ASCENDING_100_TO_125,2.08,101.6062122033152,101.61839638061262,0.0002891324556054571,204.74788570562853,"[0.006496771563687453,0.001408227902464734,0.0034531010957326892,0.26261936534996466,-0.029022253749543436,-0.01574214656053658,-1.4586678732582137]",True,0
30.0,ASCENDING_100_TO_125,2.1,101.647207765,101.65925195151462,0.00028957433436414826,205.06985133291295,"[0.006497811583998744,0.0014083440595243214,0.0034291109699182113,0.262623487229435,-0.029000167155457893,-0.01576317920898394,-1.459360556666848]",True,0
30.0,ASCENDING_100_TO_125,2.12,101.6887806517248,101.70068230183317,0.00029002314280629146,205.3967469691133,"[0.006498864936942623,0.0014084624449813379,0.0034048222967388467,0.26262763019708546,-0.02897775529689664,-0.015784486318434293,-1.4600631054303739]",True,0
30.0,ASCENDING_100_TO_125,2.14,101.7309308770736,101.74268743113183,0.00029047890707511667,205.72859029598484,"[0.006499931567715379,0.0014085830855105155,0.0033802368290749385,0.26263179276449866,-0.028955017595413374,-0.015806066973298935,-1.4607755251944903]",True,0
30.0,ASCENDING_100_TO_125,2.16,101.7736583716864,101.78526725620344,0.00029094165281775414,206.065398649693,"[0.006501011418652485,0.0014087060080000722,0.003355356400826368,0.2626359734185618,-0.02893195351123749,-0.015827920201666054,-1.4614978203227509]",True,0
30.0,ASCENDING_100_TO_125,2.18,101.8169629838352,101.82842161164402,0.00029141140518994593,206.4071890240024,"[0.006502104429256961,0.0014088312395499185,0.003330182926519234,0.26264017062207295,-0.028908562543189027,-0.015850044975772384,-1.462229993906911]",True,0
30.0,ASCENDING_100_TO_125,2.2,101.86084448,101.87215025042639,0.0002918881888609587,206.75397807350265,"[0.006503210536228146,0.001408958807469665,0.0033047184009009373,0.26264438281436164,-0.028884844228598765,-0.015872440212481787,-1.4629720477772514]",True,0
30.0,ASCENDING_100_TO_125,2.22,101.9053025454448,101.916452844474,0.0002923720280178649,207.10578211667783,"[0.006504329673490933,0.0014090887392764206,0.0032789648985236336,0.2626486084119202,-0.02886079814323332,-0.015895104773770978,-1.463723982512867]",True,0
30.0,ASCENDING_100_TO_125,2.24,101.9503367847936,101.96132898523479,0.00029286294637012253,207.4626171388543,"[0.006505461772225388,0.001409221062692393,0.0032529245733157745,0.26265284580904774,-0.02883642390122486,-0.015918037467222056,-1.4644857974519343]",True,0
30.0,ASCENDING_100_TO_125,2.2600000000000002,101.9959467226064,102.00677818425508,0.000293360967153964,207.8244987951027,"[0.0065066067608968246,0.0014093558056422852,0.0032265996581417114,0.2626570933785059,-0.028811721155005476,-0.015941237046522054,-1.4652574907019433]",True,0
30.0,ASCENDING_100_TO_125,2.2800000000000002,102.0421318039552,102.0527998737534,0.0002938661131363096,208.19144241298702,"[0.006507764565286257,0.0014094929962504895,0.003199992464349129,0.2626613494721852,-0.028786689595246294,-0.01596470221196934,-1.4660390591499024]",True,0
30.0,ASCENDING_100_TO_125,2.3000000000000003,102.088891395,102.0993934071946,0.00029437840661890313,208.56346299526433,"[0.006508935108521286,0.001409632662838072,0.003173105381304277,0.2626656124217828,-0.02876132895080062,-0.01598843161098664,-1.4668304984725076]",True,0
30.0,ASCENDING_100_TO_125,2.32,102.1362247835648,102.14655805986388,0.0002948978694420311,208.9405752224526,"[0.006510118311107354,0.0014097748339195614,0.0031459408759147416,0.2626698805394905,-0.028735638988651658,-0.01601242383864104,-1.4676318031462796]",True,0
30.0,ASCENDING_100_TO_125,2.34,102.1841311797136,102.1942930294408,0.00029542452298850913,209.32279345536233,"[0.0065113140909594195,0.0014099195381995265,0.0031185014921397518,0.2626741521186928,-0.02870961951386391,-0.016036677438170523,-1.4684429664576697]",True,0
30.0,ASCENDING_100_TO_125,2.36,102.2326097163264,102.24259743657353,0.00029595838818693293,209.71013173738226,"[0.006512522363433992,0.0014100668045689529,0.0030907898504877974,0.2626784254346751,-0.02868327036953894,-0.01606119090151711,-1.4692639805131256]",True,0
30.0,ASCENDING_100_TO_125,2.38,102.2816594496752,102.29147032545293,0.00029649948551527944,210.10260379684507,"[0.006513743041361558,0.0014102166621014157,0.0030628086475014277,0.2626826987453409,-0.028656591436774646,-0.01608596266986662,-1.470094836249125]",True,0
30.0,ASCENDING_100_TO_125,2.4,102.33127936,102.3409106643869,0.0002970478350042133,210.50022304921757,"[0.0065149760350793765,0.0014103691400490467,0.0030345606552291183,0.2626869702919389,-0.028629582634628212,-0.01611099113419482,-1.4709355234421724]",True,0
30.0,ASCENDING_100_TO_125,2.42,102.3814683520848,102.39091734637458,0.0002976034562402058,210.90300259914497,"[0.006516221252464625,0.0014105242678382939,0.0030060487206840874,0.2626912382997976,-0.02860224392008255,-0.016136274635820076,-1.4717860307187511]",True,0
30.0,ASCENDING_100_TO_125,2.44,102.4322252558336,102.44148918968082,0.0002981663683685569,211.31095524248025,"[0.006517478598967914,0.0014106820750654828,0.0029772757652898646,0.2626955009790693,-0.02857457528801607,-0.0161618114669623,-1.4726463455652454]",True,0
30.0,ASCENDING_100_TO_125,2.46,102.4835488268464,102.49262493841057,0.0002987365900962262,211.72409346818475,"[0.006518747977647146,0.0014108425914921678,0.002948244784312587,0.26269975652548083,-0.028546576771175648,-0.01618759987130816,-1.4735164543378134]",True,0
30.0,ASCENDING_100_TO_125,2.48,102.5354377469952,102.54432326308319,0.0002993141396945634,212.14242946008116,"[0.006520029289201708,0.00141100584704028,0.002918958846279791,0.26270400312109327,-0.02851824844015258,-0.016213638044582517,-1.4743963422722246]",True,0
30.0,ASCENDING_100_TO_125,2.5,102.587890625,102.59658276120715,0.00029989903500204224,212.56597509864432,"[0.006521322432007001,0.001411171871787078,0.0028894210923855316,0.262708238935068,-0.028489590403361152,-0.016239924135125983,-1.475285993493651]",True,0
30.0,ASCENDING_100_TO_125,2.52,102.6409059970048,102.64940195785447,0.0003004912934265608,212.99474196248627,"[0.00652262730214929,0.001411340695959883,0.002859634735881905,0.262712462124439,-0.028460602807020337,-0.01626645624447846,-1.4761853910264167]",True,0
30.0,ASCENDING_100_TO_125,2.54,102.6944823271536,102.70277930623543,0.00030109093194780404,213.4287413299783,"[0.006523943793460877,0.0014115123499306205,0.0028296030614566596,0.26271667083489275,-0.028431285835137547,-0.01629323242796873,-1.4770945168036986]",True,0
30.0,ASCENDING_100_TO_125,2.56,102.7486180081664,102.75671318827325,0.00030169796711936037,213.86798418057685,"[0.0065252717975555746,0.0014116868642101556,0.0027993294245967923,0.26272086320155263,-0.028401639709494973,-0.01632025069530987,-1.4780133516771878]",True,0
30.0,ASCENDING_100_TO_125,2.58,102.8033113619152,102.81120191517877,0.0003023124150709454,214.31248119613556,"[0.006526611203864478,0.001411864269442421,0.0027688172509380982,0.2627250373497701,-0.028371664689637966,-0.01634750901120045,-1.4789418754266948]",True,0
30.0,ASCENDING_100_TO_125,2.6,102.85856064000001,102.86624372802522,0.0003029342915100257,214.7622427622287,"[0.006527961899672036,0.0014120445963983496,0.002738070035600484,0.2627291913959199,-0.028341361072865612,-0.01637500529593151,-1.4798800667697143]",True,0
30.0,ASCENDING_100_TO_125,2.62,102.9143640243248,102.92183679832318,0.00030356361172384147,215.21727896910042,"[0.0065293237701524,0.0014122278759696031,0.002707091342508945,0.26273332344820116,-0.028310729194222797,-0.01640273742599909,-1.480827903370936]",True,0
30.0,ASCENDING_100_TO_125,2.64,102.9707196276736,102.97797922859543,0.0003042003905808742,215.6775996127955,"[0.006530696698406039,0.0014124141391621016,0.0026758848037000678,0.2627374316074419,-0.028279769426494232,-0.016430703234722347,-1.4817853618517056]",True,0
30.0,ASCENDING_100_TO_125,2.66,103.0276254942864,103.0346690529518,0.0003048446425323037,216.143214196019,"[0.006532080565496635,0.001412603417089346,0.0026444541186139672,0.26274151396790757,-0.028248482180199878,-0.016458900512867136,-1.482752417799436]",True,0
30.0,ASCENDING_100_TO_125,2.68,103.0850796004352,103.0919042376644,0.00030549638161341333,216.61413192900514,"[0.006533475250488223,0.001412795740965549,0.0026128030533716013,0.26274556861811277,-0.028216867903591566,-0.016487327009274882,-1.4837290457769605]",True,0
30.0,ASCENDING_100_TO_125,2.7,103.143079855,103.14968268174259,0.0003061556214448008,217.09036173020857,"[0.006534880630482575,0.0014129911420985655,0.002580935440037279,0.2627495936416373,-0.028184927082650836,-0.01651598043149671,-1.4847152193318374]",True,0
30.0,ASCENDING_100_TO_125,2.72,103.2016241000448,103.20800221750807,0.0003068223752333704,217.5719122269173,"[0.00653629658065685,0.0014131896518826213,0.002548855175866251,0.2627535871179431,-0.028152660241087778,-0.016544858446432827,-1.485710911005595]",True,0
30.0,ASCENDING_100_TO_125,2.74,103.2607101113936,103.26686061117017,0.0003074966557732456,218.05879175578332,"[0.006537722974301441,0.0014133913017908486,0.0025165662225373406,0.2627575471231946,-0.02812006794034051,-0.016573958680976907,-1.4867160923429232]",True,0
30.0,ASCENDING_100_TO_125,2.7600000000000002,103.3203355992064,103.32625556340109,0.00030817847544670207,218.55100836325238,"[0.0065391596828580515,0.0014135961233676258,0.0024840726053705613,0.26276147173108033,-0.028087150779575295,-0.01660327872266548,-1.4877307339008072]",True,0
30.0,ASCENDING_100_TO_125,2.7800000000000002,103.3804982085552,103.38618470991116,0.0003088678462245427,219.04856980586692,"[0.006540606575957999,0.0014138041482207207,0.0024513784125295077,0.26276535901363596,-0.02805390939568731,-0.01663281612033212,-1.488754805257599]",True,0
